Error. Line: 18082 Message3: invalid literal for int() with base 10: '111A'
Line: 18100 saved: 12839 n_req: 5257
Line: 18150 saved: 12863 n_req: 5276
Line: 18200 saved: 12896 n_req: 5294
Line: 18250 saved: 12932 n_req: 5314
Line: 18300 saved: 12964 n_req: 5329
Line: 18350 saved: 12964 n_req: 5329
Line: 18400 saved: 13017 n_req: 5348
Line: 18450 saved: 13065 n_req: 5380
Line: 18500 saved: 13065 n_req: 5380
Line: 18550 saved: 13130 n_req: 5406
Line: 18600 saved: 13150 n_req: 5414
Error. Line: 18633 Message3: invalid literal for int() with base 10: '120F'
Line: 18650 saved: 13177 n_req: 5431
Line: 18700 saved: 13236 n_req: 5454
Line: 18750 saved: 13281 n_req: 5463
Line: 18800 saved: 13299 n_req: 5471
Line: 18850 saved: 13314 n_req: 5491
Line: 18900 saved: 13377 n_req: 5516
Line: 18950 saved: 13377 n_req: 5522
Line: 19000 saved: 13432 n_req: 5548
Line: 19050 saved: 13460 n_req: 5561
Line: 19100 saved: 13475 n_req: 5572
Line: 19150 saved: 13532 n_req: 5597
Line: 19200 saved: 13560 n_req: 5623
Line: 19250 saved: 13560 n_req: 5623
Line: 19300 saved: 13626 n_req: 5656
Line: 19350 saved: 13657 n_req: 5668
Line: 19400 saved: 13692 n_req: 5700
Line: 19450 saved: 13715 n_req: 5716
Line: 19500 saved: 13715 n_req: 5716
Line: 19550 saved: 13788 n_req: 5745
Line: 19600 saved: 13811 n_req: 5749
Line: 19650 saved: 13811 n_req: 5749
Line: 19700 saved: 13907 n_req: 5784
Line: 19750 saved: 13909 n_req: 5795
Error. Line: 19784 Message3: invalid literal for int() with base 10: '548.5'
Line: 19800 saved: 13909 n_req: 5795
Error. Line: 19812 Message3: invalid literal for int() with base 10: '615 1/2'
Line: 19850 saved: 14014 n_req: 5823
Line: 19900 saved: 14048 n_req: 5840
Line: 19950 saved: 14048 n_req: 5840
Line: 20000 saved: 14109 n_req: 5874
Error. Line: 20030 Message3: invalid literal for int() with base 10: '255\xa0A'
Line: 20050 saved: 14139 n_req: 5904
Line: 20100 saved: 14168 n_req: 5922
Line: 20150 saved: 14188 n_req: 5943
Line: 20200 saved: 14205 n_req: 5951
Line: 20250 saved: 14205 n_req: 5951
Line: 20300 saved: 14205 n_req: 5951
Line: 20350 saved: 14205 n_req: 5951
Line: 20400 saved: 14205 n_req: 5951
Line: 20450 saved: 14414 n_req: 6019
Line: 20500 saved: 14436 n_req: 6035
Line: 20550 saved: 14480 n_req: 6063
Line: 20600 saved: 14480 n_req: 6065
Line: 20650 saved: 14522 n_req: 6091
Line: 20700 saved: 14522 n_req: 6091
Line: 20750 saved: 14601 n_req: 6120
Line: 20800 saved: 14601 n_req: 6120
Line: 20850 saved: 14670 n_req: 6160
Line: 20900 saved: 14714 n_req: 6178
Line: 20950 saved: 14749 n_req: 6188
Line: 21000 saved: 14765 n_req: 6198
Line: 21050 saved: 14791 n_req: 6204
Line: 21100 saved: 14836 n_req: 6222
Line: 21150 saved: 14893 n_req: 6243
Line: 21200 saved: 14900 n_req: 6252
Line: 21250 saved: 14959 n_req: 6277
Error. Line: 21272 Message3: invalid literal for int() with base 10: '442REAR'
Line: 21300 saved: 14959 n_req: 6277
Line: 21350 saved: 15030 n_req: 6297
Line: 21400 saved: 15061 n_req: 6314
Line: 21450 saved: 15108 n_req: 6334
Line: 21500 saved: 15116 n_req: 6346
Line: 21550 saved: 15154 n_req: 6363
Line: 21600 saved: 15192 n_req: 6393
Line: 21650 saved: 15192 n_req: 6393
Line: 21700 saved: 15192 n_req: 6393
Line: 21750 saved: 15192 n_req: 6393
Line: 21800 saved: 15192 n_req: 6393
Line: 21850 saved: 15192 n_req: 6393
Line: 21900 saved: 15192 n_req: 6393
Line: 21950 saved: 15456 n_req: 6476
Line: 22000 saved: 15479 n_req: 6493
Line: 22050 saved: 15521 n_req: 6514
Line: 22100 saved: 15544 n_req: 6527
Line: 22150 saved: 15580 n_req: 6538
Line: 22200 saved: 15580 n_req: 6538
Line: 22250 saved: 15651 n_req: 6558
Line: 22300 saved: 15706 n_req: 6574
Line: 22350 saved: 15744 n_req: 6587
Line: 22400 saved: 15777 n_req: 6600
Line: 22450 saved: 15816 n_req: 6624
Line: 22500 saved: 15816 n_req: 6624
Line: 22550 saved: 15889 n_req: 6643
Line: 22600 saved: 15906 n_req: 6658
Line: 22650 saved: 15948 n_req: 6681
Line: 22700 saved: 15971 n_req: 6689
Line: 22750 saved: 15998 n_req: 6700
Error. Line: 22753 Message3: invalid literal for int() with base 10: '1390 1/2'
Error. Line: 22778 Message3: invalid literal for int() with base 10: '1A'
Line: 22800 saved: 16020 n_req: 6748
Line: 22850 saved: 16066 n_req: 6768
Line: 22900 saved: 16066 n_req: 6768
Line: 22950 saved: 16127 n_req: 6788
Line: 23000 saved: 16180 n_req: 6807
Line: 23050 saved: 16180 n_req: 6807
Line: 23100 saved: 16247 n_req: 6830
Line: 23150 saved: 16280 n_req: 6859
Line: 23200 saved: 16280 n_req: 6859
Error. Line: 23235 Message2: name 'e' is not defined
Line: 23250 saved: 16314 n_req: 6921
Line: 23300 saved: 16323 n_req: 6927
Error. Line: 23319 Message3: invalid literal for int() with base 10: '460H'
Line: 23350 saved: 16323 n_req: 6927
