comp_disp_inspection_by,comp_disp_date,nyc_BIN,location
2761,2016-10-28,2007297,"40.8380540,-73.9109210"
2666,2016-10-28,2093926,
860,2016-10-28,2025914,"40.8317200,-73.8607509"
2346,2016-10-28,1049819,"40.7740023,-73.9530184"
2346,2016-10-28,1049819,"40.7740023,-73.9530184"
2446,2016-10-28,1049819,"40.7740023,-73.9530184"
2346,2016-10-28,1049819,"40.7740023,-73.9530184"
2555,2016-10-28,1088483,"40.7055556,-74.0047535"
2530,2016-10-28,1015532,"40.7405452,-73.9909675"
2664,2016-10-28,1063987,"40.8520072,-73.9340547"
2664,2016-10-28,1060086,"40.8188040,-73.9396400"
2664,2016-10-28,1060086,"40.8188040,-73.9396400"
2341,2016-10-28,1060086,"40.8188040,-73.9396400"
2341,2016-10-28,1060086,"40.8188040,-73.9396400"
2341,2016-10-28,1060086,"40.8188040,-73.9396400"
2341,2016-10-28,1060086,"40.8188040,-73.9396400"
2267,2016-10-28,1040011,"40.7592510,-73.9636809"
1795,2016-10-28,1015638,"40.7444520,-73.9899827"
2224,2016-10-28,1025152,"40.7620520,-73.9880790"
1795,2016-10-28,1025073,"40.7613950,-73.9901090"
2668,2016-10-28,1083375,"40.7113027,-74.0175505"
2646,2016-10-28,1075475,"40.8152153,-73.9481644"
2341,2016-10-28,1060086,"40.8188040,-73.9396400"
2341,2016-10-28,1060086,"40.8188040,-73.9396400"
2669,2016-10-28,1015507,"40.7408640,-73.9925360"
2686,2016-10-28,1034851,"40.7632133,-73.9771106"
2341,2016-10-28,1064101,"40.8568615,-73.9318833"
2600,2016-10-28,1017094,"40.7478923,-73.9839788"
2686,2016-10-28,1079913,"40.8487513,-73.9329869"
2224,2016-10-28,1025152,"40.7620520,-73.9880790"
2271,2016-10-28,1087710,"40.7306912,-73.9890211"
2271,2016-10-28,1083146,"40.7268146,-73.9764697"
2783,2016-10-28,1031655,"40.7907390,-73.9671340"
2271,2016-10-28,1076993,"40.7289601,-73.9805933"
2271,2016-10-28,1076993,"40.7289601,-73.9805933"
2669,2016-10-28,1064153,"40.8608949,-73.9260769"
2543,2016-10-28,1018242,"40.7438181,-73.9827947"
2271,2016-10-28,1006532,"40.7311880,-73.9837440"
2657,2016-10-28,1024854,"40.7640679,-73.9814793"
2218,2016-10-28,1010679,"40.7343589,-74.0012851"
2574,2016-10-28,1001460,"40.7141690,-74.0074120"
2669,2016-10-28,1064963,"40.8680230,-73.9245200"
2715,2016-10-28,1061551,"40.8273923,-73.9434193"
2787,2016-10-28,1063584,"40.8512289,-73.9283807"
2387,2016-10-27,4075086,"40.7247254,-73.8548893"
2636,2016-10-27,4113859,"40.7615874,-73.8189107"
2747,2016-10-27,4437040,"40.7767550,-73.9317480"
2750,2016-10-27,4004992,"40.7519795,-73.9406311"
2284,2016-10-27,4451495,
2751,2016-10-27,4082570,"40.7018073,-73.9086658"
2227,2016-10-27,4080598,"40.7079962,-73.9079863"
2284,2016-10-27,4534806,"40.7002247,-73.8336927"
429,2016-10-27,3074165,"40.6992465,-73.9218991"
429,2016-10-27,3055748,"40.6876470,-73.9619950"
2446,2016-10-27,3000495,"40.6894035,-73.9856444"
2610,2016-10-27,3030046,"40.6773010,-73.9480430"
2632,2016-10-27,3338078,"40.6852189,-73.9298110"
2610,2016-10-27,3126839,"40.6375249,-73.9723410"
2663,2016-10-27,3038261,"40.6650470,-73.9337819"
2610,2016-10-27,3032436,"40.6710005,-73.9433891"
686,2016-10-27,3176967,"40.6042070,-73.9763630"
2387,2016-10-27,3039433,"40.6706370,-73.9207920"
2752,2016-10-27,3051638,"40.6846520,-73.9488770"
2682,2016-10-27,3135117,"40.6131590,-73.9853980"
2389,2016-10-27,3073625,"0.0000000,0.0000000"
2389,2016-10-27,3073625,"40.7018530,-73.9219490"
2632,2016-10-27,2091297,"40.8089019,-73.9126946"
2282,2016-10-27,2091297,"40.8089019,-73.9126946"
2666,2016-10-27,2007874,"40.8440309,-73.9097761"
2556,2016-10-27,2007874,"40.8440309,-73.9097761"
2666,2016-10-27,2003556,"40.8425220,-73.9252750"
2556,2016-10-27,2003556,"40.8425220,-73.9252750"
2556,2016-10-27,2003556,"40.8425220,-73.9252750"
2556,2016-10-27,2003556,"40.8425220,-73.9252750"
2556,2016-10-27,2003556,"40.8425220,-73.9252750"
2556,2016-10-27,2003556,"40.8425220,-73.9252750"
2556,2016-10-27,2003556,"40.8425220,-73.9252750"
2556,2016-10-27,2003556,"40.8425220,-73.9252750"
2690,2016-10-27,2006107,"40.8234090,-73.8889420"
2556,2016-10-27,2006107,"40.8234090,-73.8889420"
2761,2016-10-27,2013999,"40.8571400,-73.9028260"
1244,2016-10-27,2013805,"40.8596020,-73.8991970"
2584,2016-10-27,2014664,"40.8649426,-73.9024137"
2584,2016-10-27,2017797,"40.8835770,-73.8796960"
2704,2016-10-27,2003109,"40.8392140,-73.9218090"
2446,2016-10-27,1018063,"40.7404970,-73.9856120"
2446,2016-10-27,1011743,
2678,2016-10-27,1060086,"40.8188040,-73.9396400"
2678,2016-10-27,1060086,"40.8188040,-73.9396400"
2678,2016-10-27,1060085,"40.8189710,-73.9400400"
2608,2016-10-27,1019647,"40.7375811,-73.9827292"
2271,2016-10-27,1001973,"40.7180680,-74.0061335"
1795,2016-10-27,1034851,"40.7632133,-73.9771106"
2620,2016-10-27,1004703,
2341,2016-10-27,1063987,"40.8520072,-73.9340547"
2341,2016-10-27,1060086,"40.8188040,-73.9396400"
2341,2016-10-27,1060086,"40.8188040,-73.9396400"
2341,2016-10-27,1060085,"40.8189710,-73.9400400"
2608,2016-10-27,1014255,"40.7480386,-73.9947172"
2669,2016-10-27,1026655,"0.0000000,0.0000000"
2713,2016-10-27,1063546,"40.8473110,-73.9364410"
1923,2016-10-27,1030972,"40.7803699,-73.9864291"
1923,2016-10-27,1030972,"40.7803699,-73.9864291"
2374,2016-10-27,1083373,"40.7105393,-74.0169904"
2374,2016-10-27,1083373,"40.7105030,-74.0166198"
2396,2016-10-27,1075475,"40.8152153,-73.9481644"
2271,2016-10-27,1045891,
2408,2016-10-27,1048566,"40.7748039,-73.9544447"
2408,2016-10-27,1048566,"40.7748039,-73.9544447"
2682,2016-10-27,1019947,"40.7432560,-73.9795029"
2682,2016-10-27,1019947,"0.0000000,0.0000000"
2669,2016-10-27,1077841,"40.7628948,-73.9880747"
2669,2016-10-27,1026452,"40.7607519,-73.9915709"
2271,2016-10-27,1045891,
2271,2016-10-27,1001446,"40.7136818,-74.0079002"
2669,2016-10-27,1024982,"40.7599230,-73.9911460"
2679,2016-10-27,1007832,"40.7268734,-74.0036906"
2669,2016-10-27,1089717,"40.7598359,-73.9887414"
2271,2016-10-27,1049903,"40.7754100,-73.9525540"
2669,2016-10-27,1024982,"40.7599230,-73.9911460"
2632,2016-10-27,1011938,"40.7366850,-74.0068090"
1795,2016-10-27,1087757,"40.7216460,-74.0101120"
1984,2016-10-26,4075086,"40.7247254,-73.8548893"
2396,2016-10-26,4856065,"40.7442903,-73.9298614"
2346,2016-10-26,3038261,"40.6650470,-73.9337819"
2346,2016-10-26,3038261,"40.6650470,-73.9337819"
2783,2016-10-26,3418186,"40.6896912,-73.9906588"
2610,2016-10-26,3039433,"40.6706370,-73.9207920"
2777,2016-10-26,3063017,"40.7118309,-73.9567020"
2722,2016-10-26,3100735,"40.6627220,-73.9213810"
2610,2016-10-26,3339183,"40.5735399,-73.9930026"
2554,2016-10-26,3035102,"40.6629129,-73.9478052"
686,2016-10-26,3327221,"40.6388114,-73.9453587"
2346,2016-10-26,3038261,"40.6650470,-73.9337819"
2554,2016-10-26,3032877,"40.6698860,-73.9567460"
2554,2016-10-26,3032877,"40.6698856,-73.9567779"
2554,2016-10-26,3032877,"40.6698856,-73.9567779"
686,2016-10-26,3342683,"40.6778005,-73.8799940"
2270,2016-10-26,3045210,"40.6867380,-73.9307570"
2270,2016-10-26,3045210,"40.6867380,-73.9307570"
2270,2016-10-26,3045210,"40.6867380,-73.9307570"
2270,2016-10-26,3045210,"40.6867380,-73.9307570"
2687,2016-10-26,3037763,"40.6676379,-73.9321690"
2365,2016-10-26,3038411,"40.6637900,-73.9323469"
2680,2016-10-26,3117607,"40.6465220,-73.9622190"
2817,2016-10-26,3346863,"40.6633560,-73.9278196"
2690,2016-10-26,2002796,"40.8264460,-73.9225826"
2690,2016-10-26,2002796,"40.8264752,-73.9223875"
2584,2016-10-26,2007615,"40.8482490,-73.9081910"
2761,2016-10-26,2008734,"40.8441100,-73.9205340"
2556,2016-10-26,2008734,"40.8441100,-73.9205340"
2556,2016-10-26,2008734,"40.8441100,-73.9205340"
2556,2016-10-26,2008734,"40.8441100,-73.9205340"
2666,2016-10-26,2003068,"40.8351870,-73.9246070"
2666,2016-10-26,2003313,"40.8386101,-73.9252726"
2666,2016-10-26,2003556,"40.8425220,-73.9252750"
2556,2016-10-26,2003556,"40.8425220,-73.9252750"
429,2016-10-26,2016569,"40.8687220,-73.8842150"
2556,2016-10-26,2007615,"40.8482490,-73.9081910"
2556,2016-10-26,2008734,"40.8441100,-73.9205340"
2676,2016-10-26,2091244,"40.8316580,-73.9266190"
2676,2016-10-26,2007994,"40.8403470,-73.9119900"
2676,2016-10-26,2050008,"40.8580600,-73.8661120"
2556,2016-10-26,2050008,"40.8580600,-73.8661120"
2556,2016-10-26,2050008,"40.8580600,-73.8661120"
2556,2016-10-26,2050008,"40.8580600,-73.8661120"
2703,2016-10-26,2002947,"0.0000000,0.0000000"
2608,2016-10-26,2092768,"40.8245596,-73.8618488"
1760,2016-10-26,2012135,
2551,2016-10-26,2096758,"40.8401489,-73.8583050"
2666,2016-10-26,2014205,"40.8574848,-73.9054876"
2666,2016-10-26,2014205,"40.8576505,-73.9057648"
2703,2016-10-26,2008036,"40.8369600,-73.9159840"
2703,2016-10-26,2008036,"40.8368292,-73.9158764"
429,2016-10-26,1002734,"40.7212579,-74.0062893"
429,2016-10-26,1002734,"40.7212579,-74.0062893"
429,2016-10-26,1002734,"40.7210771,-74.0061432"
429,2016-10-26,1076166,
1795,2016-10-26,1076166,
2446,2016-10-26,1015921,"40.7514061,-73.9857264"
2282,2016-10-26,1064713,"40.8627020,-73.9230360"
2509,2016-10-26,1089323,"0.0000000,0.0000000"
2556,2016-10-26,1051401,"40.7979571,-73.9502068"
2668,2016-10-26,1011743,
2713,2016-10-26,1060086,"40.8188040,-73.9396400"
2713,2016-10-26,1060086,"40.8188040,-73.9396400"
2668,2016-10-26,1062418,"40.8283730,-73.9504360"
2713,2016-10-26,1051401,"40.7979571,-73.9502068"
2713,2016-10-26,1055254,"40.7930713,-73.9668655"
2715,2016-10-26,1050605,"40.7778080,-73.9479965"
2556,2016-10-26,1051401,"40.7979571,-73.9502068"
2705,2016-10-26,1085019,"0.0000000,0.0000000"
2783,2016-10-26,1001412,"40.7139690,-74.0101400"
2715,2016-10-26,1032587,"40.7933424,-73.9704493"
2556,2016-10-26,1032587,"40.7933424,-73.9704493"
2668,2016-10-26,1061542,"40.8271740,-73.9437460"
2565,2016-10-26,1048387,"40.7841458,-73.9523522"
2662,2016-10-26,1064717,"40.8622770,-73.9239599"
2669,2016-10-26,1061683,"40.8307790,-73.9426010"
2669,2016-10-26,1061431,"40.8264930,-73.9462630"
2721,2016-10-26,1008423,"40.7270311,-73.9947224"
2715,2016-10-26,1087664,
2787,2016-10-26,1062563,
2787,2016-10-26,1063324,"40.8370393,-73.9458404"
2218,2016-10-26,1063205,"40.8453280,-73.9336290"
2556,2016-10-26,1014419,"40.7526007,-73.9928156"
2583,2016-10-25,4008354,"40.7591139,-73.9256236"
2583,2016-10-25,4029662,"40.7512710,-73.8869430"
2556,2016-10-25,4029662,"40.7512710,-73.8869430"
2556,2016-10-25,4029662,"40.7512710,-73.8869430"
2749,2016-10-25,4048752,"40.7443730,-73.8601850"
2748,2016-10-25,4444179,"40.7568709,-73.7640620"
2282,2016-10-25,4181365,"0.0000000,0.0000000"
2282,2016-10-25,4181365,"40.6934350,-73.8617770"
2751,2016-10-25,4303818,"40.5817220,-73.8275770"
2694,2016-10-25,4028655,"0.0000000,0.0000000"
2694,2016-10-25,4028655,"40.7531299,-73.8932075"
2284,2016-10-25,4210401,"40.7129870,-73.7864363"
2342,2016-10-25,3418186,"40.6896912,-73.9906588"
2574,2016-10-25,3029313,"40.6752059,-73.9690574"
2771,2016-10-25,3077002,"40.6897022,-73.9173053"
2773,2016-10-25,3081395,"40.6658440,-73.9139500"
2773,2016-10-25,3081398,"40.6652710,-73.9132160"
2773,2016-10-25,3097502,"40.6627038,-73.8846812"
2387,2016-10-25,3036301,"0.0000000,0.0000000"
2777,2016-10-25,3032879,"40.6697420,-73.9560850"
2777,2016-10-25,3033788,"40.6673430,-73.9570670"
2387,2016-10-25,3246066,
2574,2016-10-25,3057532,"40.6834622,-73.9676427"
2531,2016-10-25,3020567,"40.6751246,-73.9845935"
2777,2016-10-25,3035200,"40.6632620,-73.9422920"
2777,2016-10-25,3035200,"40.6632620,-73.9422920"
2554,2016-10-25,3016787,"40.6627930,-73.9908030"
2705,2016-10-25,3120379,"40.6394990,-73.9524579"
2705,2016-10-25,3120379,"40.6394990,-73.9524579"
2270,2016-10-25,3054006,"40.6789320,-73.9437550"
2270,2016-10-25,3054006,"40.6789408,-73.9437731"
2556,2016-10-25,2012997,"40.8462344,-73.8845436"
1795,2016-10-25,2048821,"40.8527040,-73.8653690"
2761,2016-10-25,2012997,"40.8462344,-73.8845436"
2556,2016-10-25,2012997,"40.8462344,-73.8845436"
2556,2016-10-25,2012997,"40.8462344,-73.8845436"
2556,2016-10-25,2012997,"40.8462344,-73.8845436"
2402,2016-10-25,2011915,
2402,2016-10-25,2011111,"0.0000000,0.0000000"
2446,2016-10-25,1017993,"40.7387708,-73.9870094"
2632,2016-10-25,1080358,"40.7418780,-74.0060300"
2283,2016-10-25,1005591,
2686,2016-10-25,1063637,"40.8487513,-73.9329869"
1795,2016-10-25,1058687,"40.8141875,-73.9479541"
2632,2016-10-25,1087286,"0.0000000,0.0000000"
2632,2016-10-25,1087286,"40.8165897,-73.9473934"
2765,2016-10-25,1059615,"40.8143200,-73.9517750"
2669,2016-10-25,1062575,"40.8354329,-73.9393893"
2420,2016-10-25,1051369,
2420,2016-10-25,1044862,"40.7676310,-73.9567320"
2715,2016-10-25,1029778,"40.7775623,-73.9815947"
2490,2016-10-25,1063573,"40.8471059,-73.9373260"
2669,2016-10-25,1041942,"40.7634835,-73.9678879"
1780,2016-10-25,1049916,"40.7759844,-73.9527530"
1780,2016-10-25,1049916,"40.7759844,-73.9527530"
2402,2016-10-25,1015532,"40.7405452,-73.9909675"
2402,2016-10-25,1006564,"40.7264070,-73.9913780"
2341,2016-10-25,1002970,"40.7208022,-74.0038749"
2610,2016-10-25,1005081,"40.7257785,-73.9837156"
2669,2016-10-25,1006404,"40.7295352,-73.9866299"
2490,2016-10-25,1064015,"40.8549970,-73.9308200"
2669,2016-10-25,1006777,"40.7300920,-73.9878990"
2669,2016-10-25,1006777,"40.7300920,-73.9878990"
2765,2016-10-25,1078732,"40.7361590,-73.9875360"
2556,2016-10-25,1078732,"40.7361590,-73.9875360"
2788,2016-10-25,1027110,"40.7638620,-73.9970190"
2657,2016-10-25,1010033,"40.7328250,-74.0054470"
2788,2016-10-25,1076205,"40.7671247,-73.9830165"
2351,2016-10-25,1076166,
2715,2016-10-25,1064073,"40.8569520,-73.9290120"
237,2016-10-25,1032528,"40.7912370,-73.9702650"
2351,2016-10-25,1016228,"40.7388790,-73.9886180"
2218,2016-10-25,1038465,"0.0000000,0.0000000"
2218,2016-10-25,1038465,"40.7563037,-73.9695206"
2742,2016-10-24,4001314,"40.7437880,-73.9169690"
2556,2016-10-24,4001314,"40.7437880,-73.9169690"
2682,2016-10-24,4535286,"40.7545547,-73.8316088"
2682,2016-10-24,4114279,"40.7559590,-73.8305460"
2682,2016-10-24,4114214,"40.7556769,-73.8313730"
2682,2016-10-24,4114214,"40.7556769,-73.8313730"
2682,2016-10-24,4039157,"40.7459180,-73.8737310"
2583,2016-10-24,4001129,"40.7466529,-73.9153164"
1987,2016-10-24,4113859,"40.7615874,-73.8189107"
2583,2016-10-24,4030037,
2224,2016-10-24,4112369,"40.7618346,-73.8298786"
1871,2016-10-24,4037276,"40.7447076,-73.8835580"
2283,2016-10-24,4004992,"40.7519795,-73.9406311"
2374,2016-10-24,3077002,"40.6897022,-73.9173053"
2374,2016-10-24,3081395,"40.6658440,-73.9139500"
2374,2016-10-24,3081398,"40.6652710,-73.9132160"
2374,2016-10-24,3097502,"40.6627038,-73.8846812"
2374,2016-10-24,3039333,"40.6800811,-73.9055477"
2246,2016-10-24,3039333,"40.6800811,-73.9055477"
2752,2016-10-24,3393008,
2632,2016-10-24,3246066,
2632,2016-10-24,3057532,"40.6834622,-73.9676427"
2556,2016-10-24,3032934,"40.6692290,-73.9491989"
2556,2016-10-24,3032934,"40.6692290,-73.9491989"
2663,2016-10-24,3076090,"40.6940776,-73.9196124"
2742,2016-10-24,3182193,"40.6115210,-73.9503968"
2777,2016-10-24,3032934,"40.6692290,-73.9491989"
2777,2016-10-24,3032934,"40.6692290,-73.9491989"
686,2016-10-24,3064011,"40.7338460,-73.9587570"
2607,2016-10-24,3121360,"40.6342941,-73.9580416"
2555,2016-10-24,3057751,
2555,2016-10-24,3057751,
2555,2016-10-24,3055648,"40.6885630,-73.9581480"
2744,2016-10-24,3058256,
2654,2016-10-24,3029351,"40.6733320,-73.9675570"
2656,2016-10-24,3246959,"40.5855170,-73.9533990"
1795,2016-10-24,2013805,"40.8596020,-73.8991970"
1795,2016-10-24,2013805,"40.8596020,-73.8991970"
2744,2016-10-24,2007876,"40.8457433,-73.9096248"
2374,2016-10-24,2003513,"40.8381590,-73.9276260"
2703,2016-10-24,2007304,"40.8379190,-73.9106370"
2565,2016-10-24,2014355,"40.8630735,-73.9018543"
860,2016-10-24,2017666,"40.8776664,-73.8847922"
860,2016-10-24,2017666,"40.8776664,-73.8847922"
2666,2016-10-24,2021311,"40.8153930,-73.8647430"
860,2016-10-24,2002754,"40.8329222,-73.9171528"
2199,2016-10-24,2025914,"40.8317200,-73.8607509"
2199,2016-10-24,2025612,"40.8325693,-73.8678693"
2535,2016-10-24,1085588,
2562,2016-10-24,1051137,"40.7719920,-73.9473650"
2342,2016-10-24,1081692,"40.6464262,-73.9454699"
1795,2016-10-24,1076166,
2420,2016-10-24,1063357,"40.8378408,-73.9435563"
2282,2016-10-24,1024937,"40.7583910,-73.9917920"
2565,2016-10-24,1053082,"40.7955860,-73.9336820"
235,2016-10-24,1018513,"40.7463580,-73.9803315"
1710,2016-10-24,1032631,"40.7835499,-73.9788741"
2556,2016-10-24,1061887,"40.8243420,-73.9489100"
2282,2016-10-24,1059109,"40.8072260,-73.9566140"
1244,2016-10-24,1080775,"40.7444291,-73.9857968"
2695,2016-10-24,1007832,"40.7268734,-74.0036906"
2374,2016-10-24,1083373,"40.7105393,-74.0169904"
2374,2016-10-24,1083373,"40.7105030,-74.0166198"
2271,2016-10-24,1087710,"40.7306912,-73.9890211"
2374,2016-10-24,1058687,"40.8141875,-73.9479541"
2713,2016-10-24,1061887,"40.8243420,-73.9489100"
2781,2016-10-24,1032644,"40.6906230,-73.4211879"
2722,2016-10-24,1063448,"40.8478780,-73.9408540"
2722,2016-10-24,1002970,"40.7208022,-74.0038749"
2713,2016-10-24,1061866,"40.8244100,-73.9502700"
2713,2016-10-24,1063546,"40.8473110,-73.9364410"
1987,2016-10-24,1063448,"40.8478780,-73.9408540"
2556,2016-10-24,1061887,"40.8243420,-73.9489100"
2271,2016-10-24,1008448,"40.7257600,-73.9935220"
2271,2016-10-24,1008448,"40.7257600,-73.9935220"
2351,2016-10-24,1012719,"40.7473180,-74.0039980"
2565,2016-10-24,1040011,"40.7592510,-73.9636809"
2639,2016-10-24,1014559,"40.7385724,-73.9970391"
2351,2016-10-24,1012719,"40.7473180,-74.0039980"
2351,2016-10-24,1081539,"40.7407636,-74.0015077"
2271,2016-10-24,1008806,"40.7302801,-73.9923361"
2722,2016-10-24,1062876,"40.8361620,-73.9415120"
2351,2016-10-24,1080357,"40.7416770,-74.0061097"
2570,2016-10-24,1085045,"0.0000000,0.0000000"
2351,2016-10-24,1081539,"40.7407636,-74.0015077"
2787,2016-10-24,1084633,"40.7221168,-73.9818425"
2787,2016-10-24,1083141,"40.7272039,-73.9765338"
2556,2016-10-24,1061887,"40.8243420,-73.9489100"
2271,2016-10-24,1007131,"40.7207176,-73.9947887"
2715,2016-10-24,1064064,"40.8583380,-73.9300960"
2556,2016-10-24,1007201,"40.7214832,-73.9965248"
2284,2016-10-23,4210401,"40.7129870,-73.7864363"
2284,2016-10-23,4210567,"40.7123880,-73.7914060"
235,2016-10-23,3031064,
235,2016-10-23,3053805,"40.6797390,-73.9424700"
338,2016-10-23,3120567,"40.6357900,-73.9601859"
474,2016-10-23,2002925,"40.8279360,-73.9240380"
474,2016-10-23,2008099,
474,2016-10-23,2002993,"40.8310636,-73.9231328"
1760,2016-10-23,1012222,"40.7418790,-74.0080270"
2420,2016-10-23,1076745,"40.6906230,-73.4211879"
526,2016-10-23,1061542,"40.8271740,-73.9437460"
474,2016-10-23,1087055,"40.7175026,-74.0024136"
474,2016-10-23,1087055,"40.7175026,-74.0024136"
474,2016-10-23,1001446,"40.7136818,-74.0079002"
474,2016-10-23,1083235,"40.7190305,-74.0108925"
474,2016-10-23,1083235,"40.7190305,-74.0108925"
474,2016-10-23,1083235,"40.7190305,-74.0108925"
474,2016-10-23,1001249,"40.7114172,-74.0079969"
474,2016-10-23,1001249,"40.7113616,-74.0078452"
474,2016-10-23,1001249,"40.7111576,-74.0078405"
474,2016-10-23,1085778,"40.7072038,-74.0175949"
474,2016-10-23,1002286,"40.7189983,-74.0032336"
474,2016-10-23,1002286,"40.7189983,-74.0032336"
474,2016-10-23,1000018,"40.7025340,-74.0131260"
2610,2016-10-22,5006534,"40.6211930,-74.0988400"
2632,2016-10-22,4037276,"40.7447076,-73.8835580"
2591,2016-10-22,1026882,"40.7689654,-73.9875472"
2591,2016-10-22,1056650,"40.8020010,-73.9667350"
723,2016-10-22,1005795,
2591,2016-10-22,1055719,"40.7999631,-73.9601556"
2591,2016-10-22,1007079,"0.0000000,0.0000000"
2591,2016-10-22,1007079,"40.7223375,-74.0019017"
2591,2016-10-22,1057978,
2595,2016-10-21,4039314,"40.7434900,-73.8762990"
2282,2016-10-21,4436087,"40.5952704,-73.7556426"
2543,2016-10-21,4036162,"40.7526419,-73.8733419"
1760,2016-10-21,4315205,"40.7001220,-73.8522270"
2688,2016-10-21,4536731,"40.5895811,-73.7863376"
2543,2016-10-21,4010261,"40.7675605,-73.9127483"
2658,2016-10-21,4206540,"40.7142301,-73.8224174"
2370,2016-10-21,4234246,"40.7062800,-73.7547270"
2632,2016-10-21,3329423,"40.7028816,-73.9904334"
2543,2016-10-21,3180676,
2752,2016-10-21,3020567,"40.6751246,-73.9845935"
1252,2016-10-21,3052197,"40.6826760,-73.9530160"
1710,2016-10-21,3053845,"40.6796020,-73.9399490"
686,2016-10-21,3327274,"0.0000000,0.0000000"
686,2016-10-21,3327274,"40.6551630,-73.9583441"
2543,2016-10-21,3020567,"40.6751246,-73.9845935"
2543,2016-10-21,3020567,"40.6751246,-73.9845935"
686,2016-10-21,3165427,"40.6033490,-73.9934990"
2752,2016-10-21,3095889,"40.6728089,-73.8660208"
2556,2016-10-21,3118805,"40.6415850,-73.9602860"
2752,2016-10-21,3399053,"40.7011565,-73.9554675"
2752,2016-10-21,3399053,"40.7011424,-73.9554893"
2608,2016-10-21,3051638,"40.6846520,-73.9488770"
2685,2016-10-21,3251732,"40.7189630,-73.9620769"
686,2016-10-21,3045028,"0.0000000,0.0000000"
2690,2016-10-21,2002962,"40.8369470,-73.9189490"
2282,2016-10-21,2013572,"40.8588826,-73.8980192"
2282,2016-10-21,2013572,"40.8588826,-73.8980192"
1780,2016-10-21,2014739,"40.8612341,-73.9075370"
2565,2016-10-21,2093858,"40.8652566,-73.8216577"
2565,2016-10-21,2093858,"40.8652566,-73.8216577"
1780,2016-10-21,2002796,"40.8264460,-73.9225826"
1780,2016-10-21,2002796,"40.8264752,-73.9223875"
860,2016-10-21,2007635,"40.8498380,-73.9076110"
2761,2016-10-21,2047874,"40.8493330,-73.8688410"
2727,2016-10-21,2008550,"40.8542736,-73.9119138"
2449,2016-10-21,2016100,"0.0000000,0.0000000"
2676,2016-10-21,2047874,"40.8493330,-73.8688410"
860,2016-10-21,2007635,"40.8498380,-73.9076110"
2449,2016-10-21,2017676,"40.8827060,-73.8842389"
860,2016-10-21,2017820,"40.8828559,-73.8795800"
860,2016-10-21,2017666,"40.8776664,-73.8847922"
860,2016-10-21,2017666,"40.8776664,-73.8847922"
2703,2016-10-21,2009873,"40.8375940,-73.8887699"
2703,2016-10-21,2009266,"40.8347530,-73.9089940"
2556,2016-10-21,2021305,"40.8148720,-73.8649949"
2556,2016-10-21,2002916,"40.8291480,-73.9233409"
2565,2016-10-21,1058363,"40.8045700,-73.9549600"
2565,2016-10-21,1062357,"40.8259155,-73.9526037"
2565,2016-10-21,1051446,"40.7870646,-73.9530817"
