building,counts
682 BROADWAY,2
561          WEST 181 STREET,2
1557 BROADWAY,2
711          WEST 171 STREET,2
54 BLEEKER STREET,2
2 WEST 123 STREET,2
128 EAST 61 STREET,2
196 WEST HOUSTON ST,2
78 READE ST,2
99           CHURCH STREET,2
350 EAST 52 ST,2
370 W. 120 ST,2
106 E 19TH ST,2
1483 YORK AVE,2
1202         LEXINGTON AVENUE,2
236          WEST 122 STREET,2
85 FRANKLIN STREET,2
435 EAST 51 STREET,2
99 CHURCH STREET,2
417 WEST 114 STREET,2
142          EAST 126 STREET,2
121 E 64TH ST,2
118 WEST 23 STREET,2
610 W 112TH ST,2
779 WEST END AVE,2
184 LEXINGTON AVE,2
20 WASHINGTON SQUARE NORTH,2
14 EAST 16 ST,2
133 WEST 129 STREET,2
259          EAST HOUSTON STREET,2
162 WEST 146 STREET,2
244 WEST 49 STREET,2
273 CHURCH STREET,2
1251 LEX AVENUE,2
47 E 64TH ST,2
559 WEST 23 STREET,2
137 WEST 141 STREET,2
377 FOURTH AVE,2
35 WORTH STREET,2
62 E 92 ST,2
321 EAST 47 ST,2
11 W 69TH ST,2
537 WEST 20 STREET,2
51 CHRISTOPHER STREET,2
308 W 93RD ST,2
110          WEST 30 STREET,2
1220 BWAY,2
32 WASHINGTON SQUARE WEST,2
221 THOMPSON STREET,2
221 WEST 23 STREET,2
160 WEST   73 STREET,2
255 HUDSON STREET,2
310 5TH AVE,2
114 WEST 17 STREET,2
301 8 AVENUE,2
326 EAST 49 STREET,2
300 WEST 20 STREET,2
2400 ADAM C POWELL BLVD,2
20 EAST 80 ST,2
43 BLEEKER STREET,2
11 EAST 17 STREET,2
587 5TH AVE,2
120 WEST 112 STREET,2
147 WEST 22 STREET,2
21 W 19TH ST,2
1431 BWAY,2
20 EAST   11 STREET,2
91 EAST BROADWAY,2
938 8 AVENUE,2
350 1 AVENUE,2
165 W 57 ST,2
60 EAST 11 STREET,2
458 WEST 146 STREET,2
16 HUDSON STREET,2
70 EAST 108 STREET,2
48 W 36 ST,2
24 E 21ST ST,2
445 WEST 20 STREET,2
145 W 55TH ST,2
164          EAST 105 STREET,2
421 EAST 12 STREET,2
11 EAST 52 STREET,2
176 PERRY ST,2
132 W 60 ST,2
572 5TH AVE,2
21 WEST 19 STREET,2
318 WEST 115 STREET,2
122 WEST 12 ST,2
437 WEST 16 STREET,2
101 WEST   85 STREET,2
39 E BWAY,2
66 AVENUE B,2
325 EAST 8 STREET,2
425 E 84 ST,2
62 EAST 83 STREET,2
12 E 88TH ST,2
261          WEST 34 STREET,2
134 WEST 25TH ST,2
46           WEST 83 STREET,2
401          WEST 149 STREET,2
564          WEST 188 STREET,2
142 FIFTH AVENUE,2
321          WEST 89 STREET,2
13 PARK AVE,2
96 GREENWICH STREET,2
330 EAST 61 STREET,2
9 MERCER STREET,2
203 EAST 13 STREET,2
63 2ND AVE,2
500 WEST 160 STREET,2
93 HUDSON STREET,2
101 LAFAYETTE ST,2
206 WEST 118 STREET,2
200 AMSTERDAM AVENUE,2
75 WEST 125 ST,2
580 ST NICHOLAS AVE,2
49 WEST 47TH ST,2
323 W 39TH ST,2
360 1 AVENUE,2
38 W 28TH ST,2
35 FIFTH AV,2
249 WEST 43 STREET,2
26 BLEECKER ST,2
347 EAST 53 STREET,2
640          WEST 139 STREET,2
121 6 AVENUE,2
270 1 AVENUE,2
65 WOOSTER STREET,2
277 BROADWAY,2
200 9 AVENUE,2
12 EAST 22 ST,2
600          WEST 161 STREET,2
30 W 31ST ST,2
857 FIFTH AVE,2
179 VARICK STREET,2
7 E 19TH ST,2
125 VARICK ST,2
407 BROOME STREET,2
638          WEST END AVENUE,2
190A DUANE STREET,2
689 FT WASHINGTON AVENUE,2
63 W 95TH ST,2
241 WEST 26 STREET,2
940 ST NICHOLAS AVE,2
243 WEST   10 STREET,2
17 WEST 3 STREET,2
143 MANHATTAN AVENUE,2
21 W 4TH ST,2
461 4 AVENUE,2
55 E 11TH ST,2
610 WEST 111 STREET,2
356 WEST 40TH ST,2
1083 FIFTH AV,2
41 JOHN STREET,2
151 WEST 140 STREET,2
60 UNIVERSITY PLACE,2
964 LEXINGTON AVENUE,2
500 EAST 14 STREET,2
316 WEST 54 ST,2
182 5TH AVE,2
455 WEST 163 STREET,2
332 W 85TH ST,2
45 HAMILTON TERRACE,2
932 BROADWAY,2
326 EAST 93 STREET,2
476          WEST 141 STREET,2
317 BLEEKER STREET,2
875 W 181ST ST,2
323 EAST 5 STREET,2
260          CONVENT AVENUE,2
140 WEST 58 STREET,2
259 WEST 152 STREET,2
77 DELANCEY ST,2
2 CORNELIA STREET,2
137 PRINCE ST,2
22 WEST 32 STREET,2
19 PARK PLACE,2
151 E 63 ST,2
611          WEST 158 STREET,2
408 WEST 150 ST,2
3161 BROADWAY,2
444          BROOME STREET,2
133 SECOND AVE,2
541 EAST 20 STREET,2
234 W 44TH ST,2
470 RIVERSIDE DRIVE,2
2529 BROADWAY,2
114 E 78TH ST,2
545 WEST 125 STREET,2
128 WEST 31ST ST,2
40 W 86TH ST,2
131 EAST 12 STREET,2
205 WEST 119 STREET,2
134 WAVERLY PLACE,2
155 E 52ND ST,2
20 EAST 91 STREET,2
61 EAST 11 STREET,2
7 EAST 86 ST,2
43 W 33RD ST,2
214 EAST 9TH STREET,2
29 E 10TH ST,2
222 EAST 70 STREET,2
277 AVENUE C,2
279 WEST  117 STREET,2
240          EAST 23 STREET,2
2 E 80 ST,2
1681         3 AVENUE,2
27 WEST 19 ST,2
310 EAST 49 STREET,2
200 W 54TH ST,2
321 WEST 38 STREET,2
114 W 72ND ST,2
424 EAST 52 STREET,2
12 WASHINGTON PL,2
20 EAST 23 STREET,2
1290 ST NICHOLAS AVE,2
310 EAST 55 STREET,2
286 S ST,2
101          WEST END AVENUE,2
57 EAST 11 STREET,2
22 WEST 16 STREET,2
150 LAFAYETTE ST,2
300 NORTH END AVENUE,2
1066 THIRD AVE,2
150 DELANCEY STREET,2
318          WEST 100 STREET,2
71 NASSAU STREET,2
181 E 93RD ST,2
347 GREENWICH STREET,2
391 BWAY,2
610 W 149 ST,2
1964 FIRST AVENUE,2
331 COLUMBUS AVENUE,2
1501 LEXINGTON AVENUE,2
100 DELANCEY STREET,2
26 PERRY STREET,2
69 WOOSTER STREET,2
64 WEST 3 ST,2
532 W 145 ST,2
475 BROADWAY,2
320 5TH AVE,2
660 PARK AVE,2
676          AMSTERDAM AVENUE,2
2005 MADISON AVENUE,2
138 PRINCE STREET,2
144 EAST 36 STREET,2
445 EAST 85 ST,2
715 5 AVE,2
309 CANAL STREET,2
225 BENNETT AVENUE,2
179 BENNETT AVE,2
3153 BROADWAY,2
39           ELDRIDGE STREET,2
630 PARK AVE,2
718 BROADWAY,2
204 EAST 23 ST,2
503          WEST 133 STREET,2
256 W 72 ST,2
415 WASHINGTON STREET,2
526 WEST 151 ST,2
476 BROOME ST,2
61 ELLWOOD STREET,2
418 11 AVE,2
220 EAST 94 STREET,2
560 WEST 23 STREET,2
863 LEXINGTON AVENUE,2
81 10 AVENUE,2
460 RIVERSIDE DR,2
36 W 36TH ST,2
212 WEST 83 ST,2
232 EAST 59 STREET,2
4862 BWAY,2
1060 AMSTERDAM AVENUE,2
315 EAST 102 STREET,2
422 E 92 ST,2
14 WEST 10 STREET,2
37 W 19TH ST,2
1 MAIDEN LANE,2
162 EAST 80TH ST,2
15           WEST 106 STREET,2
22 W 34 ST,2
120 WEST 100 ST,2
431 E 52ND ST,2
26 WEST 89 STREET,2
250 W 40 ST,2
20 HARRISON STREET,2
153 3 AVENUE,2
281 BROADWAY,2
98 5 AVENUE,2
1185 2 AVENUE,2
213 GRAND STREET,2
166 W 87TH ST,2
360 SIXTH AVE,2
401 EAST 8 STREET,2
108 EAST 89 ST,2
93 EAST END AVENUE,2
102 W 75TH ST,2
530 WEST END AVE,2
419 WEST 13 STREET,2
60 W 13 ST,2
349 E 72 ST,2
13 E 36TH ST,2
94 HAMILTON PL,2
132 EAST 65TH ST,2
1891 PARK AVENUE,2
9 BARROW STREET,2
55 WEST 83RD ST,2
391 WEST BROADWAY,2
316 E 88 ST,2
304 HUDSON STREET,2
1829 LEXINGTON AVE,2
422 EAST 76 ST,2
241 EAST 21 STREET,2
471 WEST  144 STREET,2
227 EAST 56 STREET,2
2331 SEVENTH AV,2
353 2ND AVE,2
130 COLUMBIA ST,2
140 7 AVENUE,2
225 E 70 ST,2
111 WEST 87 ST,2
250 EAST 78 STREET,2
30 EAST 23 STREET,2
31 W 21ST ST,2
606 WEST 116 STREET,2
429 EAST 75TH ST,2
109          EAST 115 STREET,2
347 EAST 10 STREET,2
248 WEST 18 ST,2
309 EAST 118 STREET,2
31 2 AVENUE,2
336          CANAL STREET,2
220 E 4 ST,2
63 E 82ND ST,2
12 E 46TH ST,2
12 W 70TH ST,2
242 E 72ND ST,2
14 CHRISTOPHER STREET,2
6 PETER COOPER ROAD,2
1447 ST NICHOLAS AVENUE,2
184 E 64TH ST,2
351 W 52ND ST,2
361 MADISON AVE,2
21 EAST 10 STREET,2
205 EAST   59 STREET,2
2521 BROADWAY,2
130 BARROW STREET,2
300          EAST 39 STREET,2
36 W 24TH ST,2
400 WEST 61 STREET,2
76 FRANKLIN STREET,2
55 W 16TH ST,2
347 WEST 19 STREET,2
318 EAST 48 STREET,2
411 WEST 35 STREET,2
445 WEST 45 STREET,2
182 CLAREMONT AVENUE,2
70 WEST 95TH ST,2
301 E 83 ST,2
402 W 119TH ST,2
1141 BWAY,2
235 W 26TH ST,2
441 EAST 6 STREET,2
325 EAST 25 STREET,2
15 E 61ST ST,2
77 ALLEN STREET,2
50 PARK AVENUE,2
808 SECOND AV,2
1944 MADISON AVE,2
2 PETER COOPER ROAD,2
385 FT WASHINGTON AVENUE,2
646 PARK AVE,2
114 LIBERTY STREET,2
155          WEST 23 STREET,2
85 DELANCEY ST,2
69 LEONARD STREET,2
2929 BROADWAY,2
802 MADISON AVE,2
85 JANE STREET,2
9 E 53 ST,2
1145 BROADWAY,2
153 EAST 78 STREET,2
24 WEST 55 STREET,2
447 BROADWAY,2
105 WOOSTER STREET,2
435 E 65 ST,2
30 BROAD ST,2
128 BOWERY,2
318 EAST 41 STREET,2
333 RIVERSIDE DR,2
60 PARK TERRACE WEST,2
223 WEST 34 STREET,2
561 WEST END AVE,2
554          WEST 184 STREET,2
425 EAST 53 STREET,2
533 WEST 24 STREET,2
139 FRANKLIN STREET,2
26 WEST 56 ST,2
443 BROADWAY,2
530          WEST 25 STREET,2
1033 5 AVENUE,2
7 LAIGHT ST,2
212 EAST 60TH ST,2
224 CENTRE ST,2
455 EAST 51 STREET,2
800          AVENUE OF THE AMERICAS,2
648          WEST 158 STREET,2
35 EAST 50TH STREET,2
643 GREENWICH STREET,2
1511 3RD AVE,2
24 LAIGHT STREET,2
307 WEST   79 STREET,2
260 PLEASANT AVENUE,2
4            WEST 22 STREET,2
51 GOUVERNEUR STREET,2
182 COLUMBUS AVENUE,2
1009 FIFTH AVE,2
213 WEST 26 STREET,2
842 7TH AVE,2
17 LEXINGTON AVENUE,2
517          WEST 161 STREET,2
506 MAIN STREET,2
131 W 28TH ST,2
524 RIVERSIDE DRIVE,2
101 EAST 76 STREET,2
369          EDGECOMBE AVENUE,2
34 ARDEN STREET,2
211 W 78TH ST,2
21 W 58TH ST,2
407 PARK AVENUE SOUTH,2
29 E 19TH ST,2
412          WEST 46 STREET,2
20 BATTERY PLACE,2
33 WEST 34 STREET,2
526 7 AVE,2
404 E 14TH ST,2
214 WEST 24 STREET,2
108 EAST 36 STREET,2
220 EAST 7 STREET,2
245 7 AVENUE,2
339 E 28 ST,2
343 W 86TH ST,2
11 UNION SQUARE WEST,2
28 EAST 4 STREET,2
611 EDGECOMBE AVE,2
461 FIFTH AVENUE,2
1 PECK SLIP,2
126 WEST 22 STREET,2
350 E 62 ST,2
210 E 62ND ST,2
4 E 78TH ST,2
4340 BROADWAY,2
350 WEST  124 STREET,2
12 EAST 13 STREET,2
317 BOWERY,2
116 WEST   28 STREET,2
221 CANAL STREET,2
490 WEST END AVE,2
58 EAST 132 STREET,2
425 WEST 160 STREET,2
3 WASHINGTON PLACE,2
227 WEST 61 STREET,2
121 WEST 73 ST,2
125 E 23RD ST,2
117 E 24TH ST,2
2075 FIRST AVENUE,2
371 CANAL ST,2
700 8 AVENUE,2
555 W 151ST ST,2
130 WEST 17 STREET,2
17 WEST   86 STREET,2
4 RIVERSIDE DR,2
311 PLEASANT AVE,2
381 5 AVENUE,2
400 CENTRAL PARK WEST,2
39 WEST 3 ST,2
500 EAST 62 ST,2
37 UNION SQUARE WEST,2
120 WEST 86TH ST,2
225 ST NICHOLAS AVENUE,2
325 RIVERSIDE DR,2
44 MARKET STREET,2
516          WEST 169 STREET,2
214          WEST 20 STREET,2
132 WEST 22 STREET,2
306          WEST 142 STREET,2
44 WEST 29 STREET,2
491 WEST   22 STREET,2
49 ANN STREET,2
119 E 74TH ST,2
59 DIVISION STREET,2
4730 BROADWAY,2
151 WEST 100 STREET,2
17 W 45TH ST,2
62 WEST 47 STREET,2
955 PARK AVE,2
126 JOHN ST,2
633 WEST 115 STREET,2
420          EAST 80 STREET,2
1409 ST NICHOLAS AVE,2
144 E 36TH ST,2
8 W 111 ST,2
300 WEST 128 STREET,2
25 W 35TH ST,2
12 HARRISON STREET,2
63 VESTRY STREET,2
18           WEST 76 STREET,2
688 6 AVENUE,2
276 5 AVENUE,2
51 NASSAU STREET,2
45 WEST 10 STREET,2
53 ELIZABETH STREET,2
2841         BROADWAY,2
25 W 81ST ST,2
259 WEST 34 STREET,2
140 BROADWAY,2
144 W 30TH ST,2
507          WEST 125 STREET,2
123 WEST   79 STREET,2
525 WEST 26 STREET,2
63 W 38TH ST,2
295 CENTRAL PARK WEST,2
166 E 64TH ST,2
200 EAST 14 STREET,2
129 WEST 22 STREET,2
737 PARK AVE,2
160 WEST 24 STREET,2
227 W 116 ST,2
722 BWAY,2
3975 BROADWAY,2
422 WEST 15 STREET,2
1573 MADISON AVE,2
543 BROADWAY,2
365 BROADWAY,2
147 W 79TH ST,2
135 WEST 17 STREET,2
1425 YORK AVENUE,2
621          WEST 171 STREET,2
257          CHURCH STREET,2
61           LENOX AVENUE,2
212 W 22ND ST,2
846 SEVENTH AV,2
325 BROADWAY,2
302 5TH AVE,2
35 WEST   19 STREET,2
450 RIVERSIDE DR,2
110 E 71 ST,2
2441 7 AV,2
112 W 79TH ST,2
134 W 37TH ST,2
248 W BWAY,2
12 E 89 ST,2
56 WEST 66 STREET,2
1774 AMSTERDAM AV,2
517 WEST 42 STREET,2
154 EAST 53 ST,2
148 BLEEKER STREET,2
535 MADISON AVE,2
426 COLUMBUS AVENUE,2
68           WEST 126 STREET,2
404 WEST 54 STREET,2
2 COLUMBUS AVENUE,2
351 W 38 ST,2
3 EAST 64 STREET,2
1398 SECOND AVE,2
640 WEST 26 STREET,2
35 WEST 53 STREET,2
590 5 AVENUE,2
117 BEEKMAN STREET,2
324 EAST 4 STREET,2
200 E 36TH ST,2
58 WASHINGTON SQUARE SOUTH,2
25 LEONARD STREET,2
501 EAST 87 STREET,2
605 WATER STREET,2
340 W 42ND ST,2
223 WEST 38 STREET,2
678 BROADWAY,2
87 LEONARD ST,2
119          WEST 25 STREET,2
365 WEST 25 STREET,2
45 LISPENARD STREET,2
320 E 22 ST,2
456 WEST 167 STREET,2
994 COLUMBUS AVE,2
625 MAIN STREET,2
165          1 AVENUE,2
122 WEST 12 STREET,2
1815 PARK AVENUE,2
55 EAST 115 STREET,2
47 GREENE STREET,2
300 EAST 74TH ST,2
60 WEST 55 ST,2
200 RIVERSIDE DRIVE,2
171 WEST 78 STREET,2
41 EAST   21 STREET,2
224 MULBERRY STREET,2
309 W 93RD ST,2
372 5TH AVE,2
41 W 33RD ST,2
1864 AMSTERDAM AV,2
191 7 AVENUE,2
547 BROADWAY,2
552 7TH AVE,2
146 WEST 26 STREET,2
212 EAST 57 STREET,2
113 EAST 73 ST,2
124 EAST   66 STREET,2
14 E 33RD ST,2
43 EAST 70 STREET,2
2373         BROADWAY,2
83 ST NICHOLAS PL,2
515 WEST   59 STREET,2
540 WEST 28 STREET,2
387 PARK AVENUE SOUTH,2
588 WEST END AVE,2
114 E 25 ST,2
14 W 68TH ST,2
138 EAST 36 STREET,2
180 RIVERSIDE DRIVE,2
552 WEST   53 STREET,2
538          WEST 58 STREET,2
620 W 168 ST,2
531 FIFTH AVE,2
832 BROADWAY,2
39 E 20TH ST,2
275          WEST 96 STREET,2
200 EAST 27TH ST,2
148 EAST 24 STREET,2
1479         YORK AVENUE,2
189 AVENUE C,2
244          10 AVENUE,2
2081 SECOND AVENUE,2
149 NORFOLK ST,2
150          EAST 46 STREET,2
104 WEST 40 ST,2
325 BOWERY,2
269 WEST 39 STREET,2
1456 1 AVENUE,2
23 W 124 ST,2
34 WEST 32 STREET,2
183 EAST 107 STREET,2
227 EAST 57 STREET,2
141 W 79TH ST,2
505 WEST BROADWAY,2
334 WEST 40 STREET,2
301 WEST 118 STREET,2
639 WEST END AVE,2
565 BROADWAY,2
330 W 95TH ST,2
486          BROADWAY,2
474 GREENWICH STREET,2
101 W 72ND ST,2
58 W 39TH ST,2
22 LITTLE WEST 12 STREET,2
312 W 93RD ST,2
815 FIFTH AVE,2
531 EAST 20 STREET,2
6 CHATHAM SQ,2
575          WEST 159 STREET,2
320 WEST END AVE,2
363 W 20 ST,2
60 5TH AVE,2
2340         7 AVENUE,2
50 BOWERY,2
145 EAST 27 STREET,2
57 GREENWICH AVENUE,2
2370 2 AVENUE,2
178          DUANE STREET,2
650          LENOX AVENUE,2
389          EAST 89 STREET,2
255 W 108 ST,2
1180 2 AVENUE,2
281 CHURCH STREET,2
1 W 47 ST,2
63 MACOMBS PLACE,2
445 EAST 77TH ST,2
165 EAST 2 STREET,2
90 WILLIAM STREET,2
30 EAST 65 STREET,2
7 E 63RD ST,2
210 WEST 91 ST,2
752 MADISON AVENUE,2
75 E 12 ST,2
134 MOTT STREET,2
110 LEROY STREET,2
30 EAST 37 ST,2
125 WEST  125 STREET,2
308 EAST    8 STREET,2
161 LEXINGTON AVE,2
318 E 23 ST,2
324 W 103RD ST,2
5 WASHINGTON SQUARE NORTH,2
276          RIVERSIDE DRIVE,2
123 EAST 75 ST,2
333 WEST 20 STREET,2
635          WEST 174 STREET,2
236          WEST 20 STREET,2
911 7TH AVE,2
30 COOPER SQUARE,2
70 MOTT STREET,2
102 4 AVE,2
536          3 AVENUE,2
320          WEST 115 STREET,2
311 EAST 43 STREET,2
372 GREENWICH STREET,2
107 LAFAYETTE STREET,2
174 AVENUE A,2
242 5TH AVE,2
180 CHRISTOPHER ST,2
206 W 106TH ST,2
164 ELDRIDGE STREET,2
444 WEST   45 STREET,2
611 W 141ST ST,2
71 PARK AVE,2
133          WEST 25 STREET,2
80 BLEEKER STREET,2
10 RUTGERS STREET,2
56 W 119 ST,2
313 HUDSON ST,2
65 WEST 70 STREET,2
1354 YORK AVE,2
135 W 58TH ST,2
556 WEST 52 STREET,2
449 WEST 13 STREET,2
136 W 57TH ST,2
314 EAST 57 STREET,2
350          WEST 23 STREET,2
378 GREENWICH STREET,2
350 WEST   31 STREET,2
143 W 72 ST,2
143 EAST 43 STREET,2
91 GRAND STREET,2
153 SPRING STREET,2
600          WEST 111 STREET,2
558 WEST 168 STREET,2
1202 2 AVENUE,2
465 WEST 150 STREET,2
279 CHURCH ST,2
360 PARK AVENUE,2
189 HUDSON STREET,2
12 WEST 56 STREET,2
529 WEST 29 STREET,2
1649 2ND AVE,2
312 WEST 94 STREET,2
118 WEST 70 STREET,2
684 PARK AVE,2
67 SPRING ST,2
160 VARICK STREET,2
209 EAST   63 STREET,2
363 WEST 20 STREET,2
321 BROADWAY,2
514 WEST 168 STREET,2
323 WEST 37 STREET,2
336 WEST 23 STREET,2
731-735      WEST 183 STREET,2
133 WEST 19 STREET,2
108 E 82ND ST,2
161 E 75TH ST,2
601 EAST 20 STREET,2
55 WEST   66 STREET,2
628 AMSTERDAM AVE,2
337 WEST 39 STREET,2
70 PARK TERRACE WEST,2
80 RUTGERS SLIP,2
346 WEST 53 STREET,2
441 PARK AVE,2
144 LUDLOW STREET,2
35 WOOSTER ST,2
35 W 19TH ST,2
242 E 80 ST,2
1349 LEXINGTON AVE,2
216 W 100TH ST,2
302 EAST 62 ST,2
60 WEST 68 STREET,2
317 EAST 33RD ST,2
106          EAST 31 STREET,2
109 NORFOLK STREET,2
888 7 AVENUE,2
14 W 55TH ST,2
225 E 9 ST,2
207 BOWERY,2
52 WEST 111 ST,2
346 EAST 57 STREET,2
386 GREENWICH STREET,2
390 1 AVENUE,2
236 W 30TH ST,2
39           MOTT STREET,2
495 1 AVENUE,2
772 ST NICHOLAS AVE,2
272 MANHATTAN AVENUE,2
244 W 39TH ST,2
387 WEST BROADWAY,2
190 STANTON STREET,2
328 GRAND STREET,2
1064 5TH AVE,2
566 7TH AVE,2
312 WEST 93 STREET,2
34 LAIGHT STREET,2
501 W 114 ST,2
163 EAST 62 STREET,2
138          SULLIVAN STREET,2
244 W 49 ST,2
161 MADISON AVE,2
522 GRAND STREET,2
64 WOOSTER ST,2
131 WEST 23 STREET,2
20 E 64 ST,2
186 CLAREMONT AVENUE,2
2034 7 AVE,2
147 EAST 47 STREET,2
223 EAST    6 STREET,2
70 EAST 4 STREET,2
287 GRAND STREET,2
164 FRANKLIN ST,2
148 W 23RD ST,2
122 WEST 72 STREET,2
494 8 AVENUE,2
100          WEST 72 STREET,2
42 E 23RD ST,2
25 INDIAN RD,2
276 7 AVENUE,2
230 WEST 10 STREET,2
242 FOURTH AVE,2
15 LEONARD STREET,2
325 E 79TH ST,2
736 RIVERSIDE DRIVE,2
1204 BWAY,2
62 WEST   22 STREET,2
401 2 AVENUE,2
628 GREENWICH STREET,2
414 W 34 ST,2
535 W 151 ST,2
1095 AVE OF AMERICAS,2
30           CARMINE STREET,2
217 WEST 21 STREET,2
117 WEST 91 ST,2
223 WEST 21 STREET,2
840 COLUMBUS AVE,2
73 CANAL ST,2
251 W 48 ST,2
1 ST NICHOLAS AVENUE,2
64 WEST 3 STREET,2
531          WEST 162 STREET,2
300 E 93 ST,2
335 E 46 ST,2
112 BOWERY,2
202 CENTRE STREET,2
470 BROOME ST,2
548 WEST 22 STREET,2
462 W 58 ST,2
440 RIVERSIDE DR,2
41 MADISON AVE,2
2 - 4 MURRAY STREET,2
153 HUDSON ST,2
55 E. 120 ST,2
754 PARK AVE,2
20 EAST 20TH ST,2
610 W 111TH ST,2
425 PARK AVENUE,2
773 9 AV,2
611 W 111TH ST,2
23 PARK PLACE,2
57 WEST 88 STREET,2
10 RANDALLS ISLAND,2
481 CENTRAL PARK WEST,2
163 E 84TH ST,2
11 E 17TH ST,2
417 EAST 68 ST,2
28 E 40TH ST,2
194 RIVERSIDE DR,2
220 EAST 117 STREET,2
17 W 56 ST,2
313 EAST 17 ST,2
155 WEST   21 STREET,2
536 WEST 27 STREET,2
609 COLUMBUS AVE,2
380 CANAL ST,2
116 WEST 14 STREET,2
584 8TH AVE,2
755 WEST END AVE,2
780 RIVERSIDE DR,2
26 E 93RD ST,2
35 E 125 ST,2
200 W 16 ST,2
644 BROADWAY,2
305          EAST 40 STREET,2
239 EAST 21 STREET,2
1145 PARK AVE,2
25 WEST 14 STREET,2
96 PRINCE STREET,2
375 MANHATTAN AVENUE,2
49 W 72ND ST,2
492 7TH AVE,2
243 RIVERSIDE DR,2
100 W 89 ST,2
4484         BROADWAY,2
39 ANN STREET,2
895 WEST END AVE,2
41 ST NICHOLAS PLACE,2
336 CONVENT AVENUE,2
150 HENRY STREET,2
329 EAST 22 STREET,2
118 E 25TH ST,2
15 CENTRAL PK WEST,2
35 EAST 38 STREET,2
393 LAFAYETTE ST,2
28 WEST 16 STREET,2
215 EAST 37 ST,2
669 LENOX AVENUE,2
8 W 74TH ST,2
47 CANAL ST,2
261 W 35 ST,2
75 ESSEX ST,2
623 BROADWAY,2
687          8 AVENUE,2
24 EAST    7 STREET,2
122 E 58TH ST,2
23 HAMILTON TERRACE,2
2281 BROADWAY,2
104 JOHN ST,2
4232 BROADWAY,2
635 RIVERSIDE DR,2
37 WEST   19 STREET,2
157 EAST 60TH ST,2
60 GRAND ST,2
333 W. 17 ST,2
95 LENOX AVE,2
339          WEST 29 STREET,2
8 WEST 13 STREET,2
241 W 74TH ST,2
3 DOMINICK STREET,2
969 MADISON AVENUE,2
135 BOWERY,2
779 MADISON AVE,2
111 E 75TH ST,2
309 E 70 ST,2
442 WEST 57 STREET,2
117 E 64TH ST,2
704 BROADWAY,2
1351 1 AVENUE,2
898 PARK AVE,2
14 IRVING PLACE,2
62 W 45TH ST,2
3 WEST 8 STREET,2
645 MAIN STREET,2
590 WEST END AVE,2
38           WEST 39 STREET,2
145 GREENE STREET,2
129 LAFAYETTE STREET,2
27 W 38TH ST,2
504 CANAL STREET,2
486 BROADWAY,2
135 WEST 20 STREET,2
208 EAST 36 STREET,2
214 WEST 39 ST,2
36 E 69TH ST,2
440 COLUMBUS AVE,2
119 W 72ND ST,2
205 W 88TH ST,2
330 E 39 ST,2
203 CENTRE STREET,2
326 EAST 48 STREET,2
35 WEST 9 STREET,2
202 WEST 23 STREET,2
145 EAST 21 STREET,2
36 ATTORNEY STREET,2
45 WEST    8 STREET,2
1122 BROADWAY,2
17 E 84TH ST,2
608 W 116TH ST,2
27 EAST   92 STREET,2
631 5 AVENUE,2
516 WEST 25 STREET,2
32 LAIGHT STREET,2
25 EAST 10 STREET,2
161 WATER ST,2
52 WEST 36 STREET,2
509 W 110TH ST,2
110          DUANE STREET,2
147 W 86 ST,2
60 BEACH STREET,2
432          WEST 49 STREET,2
26 E 125TH ST,2
243 W 30TH ST,2
420 EAST 23 STREET,2
28 W 27TH ST,2
119 WATTS STREET,2
308 WEST 36 STREET,2
130 MADISON AVE,2
310          WEST 94 STREET,2
593 PARK AVENUE,2
29 EAST END AVE,2
164 WEST 25 STREET,2
301          WEST 53 STREET,2
39 E 67TH ST,2
230 WEST   78 STREET,2
201 EAST 25 STREET,2
243 WEST 39 STREET,2
511 EAST 20 STREET,2
366 WEST 11 ST,2
960 PARK AVENUE,2
1230 5 AVE,2
208 EAST 15TH ST,2
314 EAST 41 STREET,2
55 PARK TERRACE EAST,2
1166 AVE OF AMERICAS,2
402 W BWAY,2
129 FULTON STREET,2
401 WEST 110 STREET,2
180 WEST HOUSTON STREET,2
271 CENTRAL PARK W,2
217 EAST   88 STREET,2
801 WEST 190 STREET,2
142 E 7 ST,2
161 PERRY ST,2
611 W 112TH ST,2
9 MORTON ST,2
379 5TH AVE,2
225 W 37TH ST,2
137 ESSEX ST,2
100 BROAD ST,2
589 FIFTH AVE,2
10 E 64TH ST,2
685 LEXINGTON AVE,2
301 E 73RD ST,2
288 EAST 10 STREET,2
264 WATER STREET,2
129 FRONT STREET,2
46 W 86TH ST,2
81 IRVING PLACE,2
1            WEST 59 STREET,2
50 MADISON AVE,2
72           WALKER STREET,2
104 GRAND STREET,2
850 WEST END AVE,2
2472         7 AVENUE,2
736 BROADWAY,2
166 AMSTERDAM AVE,2
56 WEST 11 STREET,2
194 ORCHARD STREET,2
53 WEST 14 STREET,2
385 BROADWAY,2
138 EAST 63 ST,2
20 MAIDEN LANE,2
92 MORNINGSIDE AVENUE,2
2301 5 AVE,2
322 E 63RD ST,2
509 WEST 129 STREET,2
450 WEST 37 STREET,2
118          EAST 59 STREET,2
238 EAST 61 STREET,2
123 MANGIN STREET,2
241 WEST 41 STREET,2
223 EAST 80 STREET,2
110 BARUCH PLACE,2
37 EAST 19 ST,2
511 WEST 25 STREET,2
130          EAST 82 STREET,2
