source_table,comp_disp_inspection_by,comp_disp_date,nyc_BIN,location,note1,note2
comp,855,9/6/16,1006777,"40.7300920,-73.9878990",,
comp,2402,9/6/16,1087769,"40.7403115,-73.9881727",,
comp,1244,9/6/16,1041219,"40.7684190,-73.9667620",,
comp,2271,9/6/16,1087253,"40.7210677,-73.9933534",,
comp,1244,9/6/16,1005262,"40.7296270,-73.9800250",,
comp,2402,9/6/16,1040753,"40.7642428,-73.9713743",,
comp,2762,9/6/16,1084956,"40.7383148,-74.0009924",,
comp,2600,9/6/16,1012843,"40.7541045,-73.9989178",,
comp,2690,9/6/16,2010155,"40.8427381,-73.8869307",,
comp,2556,9/6/16,2010155,"40.8427381,-73.8869307",,
comp,2716,9/6/16,1062439,"40.8288432,-73.9490636",,
comp,1987,9/6/16,4113662,"40.7620500,-73.8218360",,
comp,2687,9/6/16,3205707,"40.6308040,-73.9569760",,
comp,2271,9/6/16,1062896,"40.8378390,-73.9388102",,
comp,429,9/6/16,1018177,"40.7417859,-73.9820011",,
comp,2732,9/6/16,2091946,"40.9040204,-73.9060576",,
comp,2646,9/6/16,3328161,"40.6534134,-73.9650445",,
comp,2283,9/6/16,1008806,"40.7302801,-73.9923361",,
comp,2687,9/6/16,3056589,"40.6857440,-73.9562450",,
comp,2556,9/6/16,3056589,"40.6857440,-73.9562450",,
comp,2341,9/6/16,1061167,"40.8278927,-73.9411508",,
comp,2741,9/6/16,3029254,"40.6745762,-73.9597863",,
comp,2556,9/6/16,3029254,"40.6745762,-73.9597863",,
boiler,2491,9/6/16,1049970,"40.7762760,-73.9506730",FAILED F/T 140534107,SPINNATO CHARLE 2491
boiler,2705,9/6/16,1078179,"40.7344293,-74.0031230",F/T PASSED 121783454,PROLOGO VINCENT 2705
boiler,2762,9/6/16,2012955,"40.8462762,-73.8854250",FAILED F/T 220367314,TUA LUIS 2762
elevator,9028,9/6/16,2003093,"40.8381780,-73.9225220",ROUTINE,
elevator,2713,9/6/16,2002916,"40.8291480,-73.9233409",COMPLAINT,
elevator,2460,9/6/16,1074189,"40.7998053,-73.9443825",COMPLAINT,
elevator,2713,9/6/16,2002850,"40.8352080,-73.9188130",COMPLAINT,
elevator,2715,9/6/16,1084633,"40.7221168,-73.9818425",COMPLAINT,
elevator,2687,9/6/16,3201771,"40.5942746,-73.9579731",COMPLAINT,
elevator,9028,9/6/16,1072695,"40.7659430,-73.9522130",ROUTINE,
elevator,9028,9/6/16,1078436,"40.7663410,-73.9525980",ROUTINE,
elevator,2667,9/6/16,2000525,"40.8143680,-73.9163800",COMPLAINT,
elevator,9028,9/6/16,2003109,"40.8392140,-73.9218090",ROUTINE,
elevator,9028,9/6/16,3328161,"40.6550516,-73.9614269",ROUTINE,
elevator,9028,9/6/16,1045140,"40.7704940,-73.9557330",ROUTINE,
elevator,9028,9/6/16,1087284,"40.7641109,-73.9559652",ROUTINE,
elevator,9028,9/6/16,1045570,"40.7637580,-73.9571560",ROUTINE,
elevator,9028,9/6/16,1045572,"40.7646526,-73.9582843",ROUTINE,
elevator,2670,9/6/16,4445407,"40.5830950,-73.8186519",COMPLAINT,
elevator,2657,9/6/16,1001109,"40.7090905,-74.0084416",SPECIAL,
elevator,2667,9/6/16,2120164,"40.8124828,-73.9082294",COMPLAINT,
elevator,9027,9/6/16,3076223,"40.6911267,-73.9216091",ROUTINE,
elevator,2689,9/6/16,1017990,"40.7388441,-73.9871535",SURVEY,
elevator,2670,9/6/16,4459305,"40.5906103,-73.7887366",COMPLAINT,
elevator,2607,9/6/16,3101145,"40.6577329,-73.9229046",COMPLAINT,
elevator,2584,9/6/16,2017427,"40.8674340,-73.8940810",COMPLAINT,
elevator,9027,9/6/16,1087142,"40.7570555,-73.9890963",ROUTINE,
elevator,9027,9/6/16,1076195,"40.7605506,-73.9851309",ROUTINE,
elevator,9027,9/6/16,1024727,"40.7584394,-73.9864929",ROUTINE,
elevator,2690,9/6/16,2010021,"40.8408193,-73.8894298",COMPLAINT,
elevator,9028,9/6/16,1046255,"40.7657186,-73.9541658",ROUTINE,
elevator,2689,9/6/16,1048277,"40.7826780,-73.9538620",SURVEY,
elevator,9027,9/6/16,3076258,"40.6912560,-73.9206790",ROUTINE,
elevator,2527,9/6/16,1015532,"40.7405452,-73.9909675",SPECIAL,
elevator,9027,9/6/16,1023163,"40.7624611,-73.9797140",ROUTINE,
elevator,2689,9/6/16,1051514,"40.7936670,-73.9494847",VIOLATION REINSPECTION,
elevator,2689,9/6/16,1051514,"40.7936670,-73.9494847",SURVEY,
elevator,2689,9/6/16,1051514,"40.7946926,-73.9503409",VIOLATION REINSPECTION,
elevator,2689,9/6/16,1051514,"40.7946926,-73.9503409",SURVEY,
elevator,2689,9/6/16,1051514,"40.7943030,-73.9500290",VIOLATION REINSPECTION,
elevator,2689,9/6/16,1051514,"40.7943030,-73.9500290",SURVEY,
elevator,2467,9/6/16,1014717,"40.7403679,-73.9956470",SPECIAL,
elevator,2274,9/6/16,2018546,"40.8730710,-73.8757690",SURVEY,
elevator,2690,9/6/16,1043259,"40.7748500,-73.9593910",SPECIAL,
elevator,2607,9/6/16,3083613,"40.6725730,-73.9053519",COMPLAINT,
elevator,2528,9/6/16,4005157,"40.7483375,-73.9435068",SURVEY,
elevator,9027,9/6/16,2044216,"40.8454928,-73.8457393",ROUTINE,
elevator,9027,9/6/16,2044203,"40.8450840,-73.8459820",ROUTINE,
elevator,2542,9/6/16,1080358,"40.7418780,-74.0060300",SPECIAL,
elevator,1915,9/6/16,1079063,"40.7092575,-74.0070346",SPECIAL,
elevator,9027,9/6/16,1024727,"40.7586198,-73.9862120",ROUTINE,
elevator,2670,9/6/16,4301622,"40.5932074,-73.7535403",COMPLAINT,
elevator,2547,9/6/16,3147800,"40.6331749,-74.0317164",SURVEY,
elevator,9028,9/6/16,3328162,"40.6528792,-73.9648401",ROUTINE,
elevator,2690,9/6/16,2010155,"40.8427381,-73.8869307",COMPLAINT,
elevator,9028,9/6/16,1045256,"40.7723018,-73.9532844",ROUTINE,
elevator,2715,9/6/16,1009131,"40.7333348,-73.9920571",COMPLAINT,
elevator,2687,9/6/16,3205707,"40.6308040,-73.9569760",COMPLAINT,
elevator,9028,9/6/16,1045178,"40.7711220,-73.9544090",ROUTINE,
elevator,2528,9/6/16,4035855,"40.7503950,-73.8803360",COMPLAINT,
elevator,9028,9/6/16,3328161,"40.6534134,-73.9650445",ROUTINE,
elevator,9028,9/6/16,3116089,"40.6521960,-73.9647350",ROUTINE,
elevator,1514,9/6/16,2127019,"40.8526440,-73.8829049",SPECIAL,
violation,1795,9/6/16,1013043,C,,
violation,1795,9/6/16,1076262,C,,
ecb,2283,9/6/16,1062834,"40.8356930,-73.9415889",CONSTRUCTION,
ecb,2544,9/6/16,2012644,"40.8456000,-73.8886930",CONSTRUCTION,
ecb,1845,9/6/16,3253907,"40.5770985,-74.0015144",CONSTRUCTION,
ecb,2685,9/6/16,3326069,"40.6991260,-73.9385460",CONSTRUCTION,
ecb,1244,9/6/16,1041219,"40.7684190,-73.9667620",ELECTRICAL,
comp,2610,9/5/16,3208317,"40.6228271,-73.9557696",,
comp,2551,9/4/16,2054797,"40.8680940,-73.8656040",,
comp,1871,9/4/16,1057061,"40.7959590,-73.9734280",,
comp,2608,9/4/16,1007733,"40.7257075,-74.0012158",,
comp,1871,9/4/16,1055034,"40.8016188,-73.9535847",,
ecb,2381,9/4/16,1055034,"40.8016188,-73.9535847",CONSTRUCTION,
comp,2271,9/3/16,1058351,"40.8160359,-73.9420250",,
comp,1760,9/3/16,1057967,"40.8111621,-73.9464437",,
comp,2633,9/3/16,1057967,"40.8111621,-73.9464437",,
comp,2668,9/3/16,3076719,"40.6898210,-73.9191900",,
comp,2608,9/3/16,1044388,"40.7634740,-73.9618400",,
comp,2633,9/3/16,3116275,"40.6544680,-73.9504970",,
comp,2420,9/3/16,1062536,"40.8339890,-73.9398790",,
comp,2669,9/3/16,1019821,"40.7401130,-73.9818255",,
comp,860,9/3/16,2002742,"40.8323390,-73.9178958",,
comp,2633,9/3/16,1055691,"40.7989618,-73.9597330",,
comp,860,9/3/16,2007764,"40.8488933,-73.9024049",,
comp,860,9/3/16,2003551,"40.8411133,-73.9269140",,
comp,1760,9/3/16,3051348,"40.6848410,-73.9523570",,
comp,2271,9/3/16,1060086,"40.8188040,-73.9396400",,
comp,2608,9/3/16,1076307,"40.7644710,-73.9633940",,
comp,2608,9/3/16,1061928,"40.8265244,-73.9498236",,
comp,250,9/3/16,3329423,"40.7028816,-73.9904334",,
comp,437,9/3/16,4301174,"40.5989393,-73.7573878",,
comp,2608,9/3/16,1076307,"40.7649552,-73.9634835",,
elevator,9028,9/3/16,3119497,"40.6413269,-73.9586120",ROUTINE,
ecb,1760,9/3/16,3051348,"40.6848410,-73.9523570",CONSTRUCTION,
ecb,2728,9/3/16,4080139,"40.7081660,-73.8280210",CONSTRUCTION,
comp,2695,9/2/16,1062763,"40.8341780,-73.9417570",,
comp,2679,9/2/16,3072114,"40.7026628,-73.9279100",,
comp,2224,9/2/16,1052626,"40.7984409,-73.9377480",,
comp,2670,9/2/16,3083426,"40.6751795,-73.9041823",,
comp,2741,9/2/16,3083426,"40.6751795,-73.9041823",,
comp,2758,9/2/16,1009099,"40.7315410,-73.9921150",,
comp,1734,9/2/16,1013043,"40.7404769,-74.0020160",,
comp,1734,9/2/16,1034199,"40.7537267,-73.9814215",,
comp,2610,9/2/16,3039721,"40.6879230,-73.9205570",,
comp,2591,9/2/16,1083906,"40.7624268,-73.9589063",,
comp,2720,9/2/16,4000717,"40.7448000,-73.9443189",,
comp,2741,9/2/16,3398367,"40.6699670,-73.9316580",,
comp,2695,9/2/16,1062763,"40.8341864,-73.9417487",,
comp,2634,9/2/16,4005061,"40.7774840,-73.9138160",,
comp,2342,9/2/16,4005061,"40.7774840,-73.9138160",,
comp,2342,9/2/16,3418187,"40.6802273,-73.9679604",,
comp,1771,9/2/16,3075817,"40.7025538,-73.9128313",,
comp,2608,9/2/16,1048310,"40.7830623,-73.9526804",,
comp,2271,9/2/16,1007574,"40.7241434,-73.9982575",,
comp,2591,9/2/16,1031759,"40.7826260,-73.9764480",,
comp,2646,9/2/16,2010999,"40.8597240,-73.8949941",,
comp,2670,9/2/16,3083426,"40.6750840,-73.9043662",,
comp,2741,9/2/16,3083426,"40.6750840,-73.9043662",,
comp,2686,9/2/16,1063000,"40.8407166,-73.9375362",,
comp,2678,9/2/16,4114279,"40.7559590,-73.8305460",,
comp,2678,9/2/16,4443469,"40.7542956,-73.8318571",,
comp,2570,9/2/16,4443469,"40.7542956,-73.8318571",,
comp,2678,9/2/16,4535286,"40.7545547,-73.8316088",,
comp,2570,9/2/16,4535286,"40.7545547,-73.8316088",,
comp,2678,9/2/16,4114214,"40.7556769,-73.8313730",,
comp,2678,9/2/16,4039157,"40.7459180,-73.8737310",,
comp,2570,9/2/16,4039157,"40.7459180,-73.8737310",,
comp,1710,9/2/16,3051348,"40.6848410,-73.9523570",,
comp,2512,9/2/16,2017565,"40.8688250,-73.8941110",,
comp,2669,9/2/16,1009381,"40.7347275,-73.9931265",,
comp,2646,9/2/16,1032442,"40.7890793,-73.9722811",,
comp,1734,9/2/16,1034199,"40.7539472,-73.9811953",,
comp,2758,9/2/16,1088437,"40.7591568,-73.9954561",,
comp,2722,9/2/16,3039690,"40.6877290,-73.9222130",,
comp,2224,9/2/16,1050292,"40.7821349,-73.9467180",,
comp,2715,9/2/16,1071616,"40.7525577,-73.9721295",,
comp,2723,9/2/16,5006983,"40.6307583,-74.1027298",,
comp,2157,9/2/16,1084956,"40.7383148,-74.0009924",,
comp,2664,9/2/16,1029778,"40.7775623,-73.9815947",,
comp,2752,9/2/16,1029778,"40.7775623,-73.9815947",,
comp,2608,9/2/16,1061928,"40.8265244,-73.9498236",,
comp,2384,9/2/16,3044492,"40.6882612,-73.9363171",,
comp,2591,9/2/16,1004997,"40.7229393,-73.9829975",,
comp,2608,9/2/16,1064130,"40.8586291,-73.9289012",,
comp,2387,9/2/16,4099033,"40.7823100,-73.8223180",,
comp,1760,9/2/16,3072069,"40.7022770,-73.9288291",,
comp,1952,9/2/16,1082848,"40.7300325,-73.9751882",,
comp,2554,9/2/16,1082848,"40.7300325,-73.9751882",,
comp,2669,9/2/16,1011980,"40.7330070,-74.0089630",,
comp,2218,9/2/16,1083375,"40.7113027,-74.0175505",,
boiler,2408,9/2/16,1062082,"40.8287620,-73.9475070",F/T PASSED 140404033,GAUTIERE LEONAR 2408
boiler,2491,9/2/16,3414048,"40.6841420,-73.9126700",FAILED F/T 320917978,SPINNATO CHARLE 2491
boiler,2408,9/2/16,1089797,"40.8069960,-73.9426890",FAILED F/T 122866568,GAUTIERE LEONAR 2408
boiler,2620,9/2/16,1089237,"40.7445127,-73.9724833",FAILED F/T 140464049,MATRONE MICHAEL 2620
boiler,2731,9/2/16,2013792,"40.8602540,-73.8991740",F/T PASSED 220427731,HAFFEY KEVIN 2731
boiler,2705,9/2/16,2016116,"40.8764646,-73.9058347",F/T PASSED 220524555,PROLOGO VINCENT 2705
elevator,9028,9/2/16,3118644,"40.6393540,-73.9662560",ROUTINE,
elevator,9028,9/2/16,3118652,"40.6392280,-73.9667827",ROUTINE,
elevator,9027,9/2/16,4209026,"40.7070180,-73.7989630",ROUTINE,
elevator,2670,9/2/16,3032934,"40.6692290,-73.9491989",COMPLAINT,
elevator,2741,9/2/16,3083426,"40.6751795,-73.9041823",COMPLAINT,
elevator,2689,9/2/16,1007577,"40.7236577,-73.9984734",SURVEY,
elevator,2666,9/2/16,2000525,"40.8143680,-73.9163800",VIOLATION REINSPECTION,
elevator,9028,9/2/16,1044862,"40.7676310,-73.9567320",ROUTINE,
elevator,2713,9/2/16,2008926,"40.8502299,-73.9198583",COMPLAINT,
elevator,9027,9/2/16,3073272,"40.7049506,-73.9199558",ROUTINE,
elevator,9027,9/2/16,1024727,"40.7584394,-73.9864929",ROUTINE,
elevator,9027,9/2/16,1023751,"40.7658070,-73.9780950",ROUTINE,
elevator,9027,9/2/16,1023736,"40.7656807,-73.9783347",ROUTINE,
elevator,2741,9/2/16,3398367,"40.6699670,-73.9316580",COMPLAINT,
elevator,2658,9/2/16,4210401,"40.7129870,-73.7864363",SPECIAL,
elevator,9027,9/2/16,1023723,"40.7652960,-73.9786650",ROUTINE,
elevator,2657,9/2/16,1002854,"40.7229375,-74.0078209",SPECIAL,
elevator,2690,9/2/16,1015729,"40.7449267,-73.9874988",SPECIAL,
elevator,2690,9/2/16,1033305,"40.7905271,-73.9762893",SPECIAL,
elevator,9027,9/2/16,1023163,"40.7624611,-73.9797140",ROUTINE,
elevator,2741,9/2/16,3083426,"40.6750840,-73.9043662",COMPLAINT,
elevator,2713,9/2/16,2114714,"40.8464863,-73.9246061",COMPLAINT,
elevator,9027,9/2/16,1023737,"40.7656069,-73.9786644",ROUTINE,
elevator,2690,9/2/16,1047509,"40.7758229,-73.9585508",SPECIAL,
elevator,2467,9/2/16,1041486,"40.7728240,-73.9662940",SPECIAL,
elevator,2584,9/2/16,2070565,"40.9003054,-73.8577667",SPECIAL,
elevator,9027,9/2/16,1023460,"40.7645539,-73.9784780",ROUTINE,
elevator,9027,9/2/16,1023460,"40.7645582,-73.9784803",ROUTINE,
elevator,9027,9/2/16,1024727,"40.7586198,-73.9862120",ROUTINE,
elevator,2761,9/2/16,1025010,"40.7596542,-73.9890311",SPECIAL,
elevator,2715,9/2/16,1071616,"40.7525577,-73.9721295",COMPLAINT,
elevator,9028,9/2/16,2116636,"40.8440260,-73.9182530",ROUTINE,
elevator,9028,9/2/16,2008733,"40.8425620,-73.9211550",ROUTINE,
elevator,9028,9/2/16,2008734,"40.8441100,-73.9205340",ROUTINE,
elevator,9028,9/2/16,2113136,"40.8433986,-73.9188194",ROUTINE,
elevator,9028,9/2/16,2008678,"40.8438850,-73.9195380",ROUTINE,
elevator,9028,9/2/16,2008688,"40.8425960,-73.9200190",ROUTINE,
elevator,9028,9/2/16,2008729,"40.8425040,-73.9216160",ROUTINE,
elevator,9027,9/2/16,3390839,"40.7050651,-73.9201921",ROUTINE,
elevator,9027,9/2/16,1023743,"40.7654788,-73.9783002",ROUTINE,
elevator,2460,9/2/16,1030864,"40.7819085,-73.9800574",SPECIAL,
elevator,200,9/2/16,1005081,"40.7257785,-73.9837156",SPECIAL,
elevator,2741,9/2/16,3029254,"40.6745762,-73.9597863",COMPLAINT,
violation,2342,9/2/16,1004489,ES,,
violation,2270,9/2/16,3072900,C,,
violation,2270,9/2/16,3072888,C,,
violation,2389,9/2/16,3346104,C,,
ecb,1923,9/2/16,3339715,"40.6139970,-73.9888730",CONSTRUCTION,
ecb,2783,9/2/16,1036233,"40.7550490,-73.9724705",CONSTRUCTION,
ecb,2634,9/2/16,4005061,"40.7774840,-73.9138160",CONSTRUCTION,
ecb,2724,9/2/16,4081973,"40.7054724,-73.9126967",CONSTRUCTION,
ecb,2554,9/2/16,1040543,"40.7576890,-73.9607080",CONSTRUCTION,
ecb,2785,9/2/16,1002382,"40.7163117,-73.9998674",CONSTRUCTION,
ecb,2750,9/2/16,4039314,"40.7434900,-73.8762990",CONSTRUCTION,
ecb,1760,9/2/16,3072069,"40.7022770,-73.9288291",CONSTRUCTION,
comp,2664,9/1/16,1062763,"40.8341780,-73.9417570",,
comp,2559,9/1/16,3337329,"40.6315250,-73.9431330",,
comp,2670,9/1/16,3038417,"40.6640350,-73.9303890",,
comp,2556,9/1/16,3100707,"40.6620950,-73.9217330",,
comp,2607,9/1/16,3100707,"40.6620950,-73.9217330",,
comp,2663,9/1/16,2014639,"40.8649040,-73.9032129",,
comp,1995,9/1/16,3023674,"40.6658199,-73.9891272",,
comp,2555,9/1/16,3023674,"40.6658199,-73.9891272",,
comp,2633,9/1/16,1057967,"40.8111621,-73.9464437",,
comp,860,9/1/16,2017142,"40.8681810,-73.8920960",,
comp,2556,9/1/16,4532559,"40.5933861,-73.7843437",,
comp,2670,9/1/16,4532559,"40.5933861,-73.7843437",,
comp,235,9/1/16,2016569,"40.8687220,-73.8842150",,
comp,2670,9/1/16,4459306,"40.5919805,-73.7862497",,
comp,2647,9/1/16,1062536,"40.8339890,-73.9398790",,
comp,2550,9/1/16,3330686,"40.6716897,-73.9515541",,
comp,2633,9/1/16,1088483,"40.7055556,-74.0047535",,
comp,2664,9/1/16,1062763,"40.8341864,-73.9417487",,
comp,338,9/1/16,3061935,"40.7188589,-73.9582007",,
comp,1733,9/1/16,3124738,"40.6439580,-73.9735590",,
comp,2420,9/1/16,3124738,"40.6439580,-73.9735590",,
comp,2342,9/1/16,3418186,"40.6896912,-73.9906588",,
comp,2282,9/1/16,2002742,"40.8323390,-73.9178958",,
comp,2550,9/1/16,3000495,"40.6894035,-73.9856444",,
comp,2188,9/1/16,3084662,"40.6660626,-73.8940317",,
comp,2550,9/1/16,3032236,"40.6715033,-73.9512686",,
comp,2646,9/1/16,1030265,"40.7826041,-73.9777220",,
comp,2750,9/1/16,4193472,"40.7029170,-73.8307430",,
comp,2412,9/1/16,1063929,"40.8514428,-73.9347438",,
comp,1780,9/1/16,2013097,"40.8447940,-73.8845440",,
comp,2270,9/1/16,3098471,"40.6686720,-73.8762660",,
comp,2706,9/1/16,1089295,"40.7411015,-74.0075316",,
comp,2342,9/1/16,3826446,"40.7049968,-73.9364978",,
comp,338,9/1/16,3043502,"40.6925561,-73.9296171",,
comp,2685,9/1/16,3196589,"40.5788610,-73.9750532",,
comp,2647,9/1/16,4114214,"40.7556769,-73.8313730",,
comp,2151,9/1/16,4541989,"40.7715750,-73.9253839",,
comp,2620,9/1/16,1046274,"40.7675092,-73.9528696",,
comp,237,9/1/16,3115662,"40.6570780,-73.9587790",,
comp,2420,9/1/16,1075475,"40.8152153,-73.9481644",,
comp,2270,9/1/16,3072900,"40.6991370,-73.9274380",,
comp,2270,9/1/16,3072888,"40.6990980,-73.9273660",,
comp,2646,9/1/16,1080358,"40.7418780,-74.0060300",,
comp,2562,9/1/16,1088578,"40.7941619,-73.9711807",,
comp,2185,9/1/16,2000883,"40.8155540,-73.9208780",,
comp,686,9/1/16,3010357,"40.6531175,-74.0028819",,
comp,2752,9/1/16,1050054,"40.7782006,-73.9489049",,
comp,2714,9/1/16,3321762,"40.5736083,-74.0022271",,
comp,2562,9/1/16,1088578,"40.7943576,-73.9710912",,
comp,2555,9/1/16,3045824,"40.6854389,-73.9300736",,
comp,2633,9/1/16,2008972,"40.8517180,-73.9180290",,
comp,2283,9/1/16,1031405,"40.7860050,-73.9702760",,
comp,2343,9/1/16,1031405,"40.7860050,-73.9702760",,
comp,338,9/1/16,1021890,"40.7437011,-73.9739339",,
comp,2633,9/1/16,1021890,"40.7437011,-73.9739339",,
comp,2342,9/1/16,4005065,"40.7505696,-73.9423033",,
comp,2633,9/1/16,1012843,"40.7541045,-73.9989178",,
comp,2713,9/1/16,2006081,"40.8229780,-73.8888030",,
comp,2713,9/1/16,2006214,"40.8230580,-73.8873090",,
comp,2556,9/1/16,2006214,"40.8230580,-73.8873090",,
comp,2713,9/1/16,2006246,"40.8234610,-73.8878850",,
comp,2556,9/1/16,2006246,"40.8234610,-73.8878850",,
comp,2746,9/1/16,4191186,"40.6796310,-73.8423670",,
comp,2343,9/1/16,1063896,"40.8488928,-73.9352723",,
comp,2664,9/1/16,1062439,"40.8288432,-73.9490636",,
comp,2647,9/1/16,4113662,"40.7620500,-73.8218360",,
comp,2633,9/1/16,1064130,"40.8586291,-73.9289012",,
comp,2701,9/1/16,4028655,"40.7531299,-73.8932075",,
comp,2687,9/1/16,3329837,"40.6928604,-73.9606253",,
comp,2565,9/1/16,1061187,"40.8296422,-73.9402837",,
boiler,2490,9/1/16,1032612,"40.7930480,-73.9687150",FAILED F/T 140426821,BARRETTA MARTIN 2490
boiler,1952,9/1/16,3026716,"40.6610350,-73.9811630",FAILED F/T 321374455,BERGER DOUGLAS 1952
boiler,2316,9/1/16,1021923,"40.7472394,-73.9724247",F/T PASSED 122516349,ANTZ THOMAS 2316
elevator,9028,9/1/16,1045264,"40.7728633,-73.9544948",ROUTINE,
elevator,9027,9/1/16,3390846,"40.6957550,-73.9325430",ROUTINE,
elevator,9028,9/1/16,2008717,"40.8428780,-73.9185830",ROUTINE,
elevator,9027,9/1/16,3072828,"40.6957561,-73.9328967",ROUTINE,
elevator,9028,9/1/16,2114112,"40.8432800,-73.9182860",ROUTINE,
elevator,2670,9/1/16,4532559,"40.5933861,-73.7843437",COMPLAINT,
elevator,9027,9/1/16,3072713,"40.7006660,-73.9266650",ROUTINE,
elevator,9027,9/1/16,2090597,"40.8132300,-73.8235650",ROUTINE,
elevator,2670,9/1/16,4459306,"40.5919805,-73.7862497",COMPLAINT,
elevator,9027,9/1/16,1087142,"40.7570555,-73.9890963",ROUTINE,
elevator,2670,9/1/16,4532836,"40.6064310,-73.7567020",COMPLAINT,
elevator,9028,9/1/16,3118786,"40.6424329,-73.9610900",ROUTINE,
elevator,9028,9/1/16,3118787,"40.6420310,-73.9610220",ROUTINE,
elevator,9027,9/1/16,1024727,"40.7584394,-73.9864929",ROUTINE,
elevator,9027,9/1/16,1023751,"40.7658070,-73.9780950",ROUTINE,
elevator,2690,9/1/16,1015729,"40.7449267,-73.9874988",SPECIAL,
elevator,9028,9/1/16,1045234,"40.7728949,-73.9551500",ROUTINE,
elevator,9027,9/1/16,1023163,"40.7624611,-73.9797140",ROUTINE,
elevator,2358,9/1/16,3035375,"40.6617190,-73.9518960",COMPLAINT,
elevator,9027,9/1/16,4208961,"40.7064546,-73.8003206",ROUTINE,
elevator,9027,9/1/16,1084293,"40.7651500,-73.9777390",ROUTINE,
elevator,9028,9/1/16,1087926,"40.7643329,-73.9582013",ROUTINE,
elevator,9027,9/1/16,1024727,"40.7586198,-73.9862120",ROUTINE,
elevator,2666,9/1/16,2057043,"40.8743231,-73.8616148",COMPLAINT,
elevator,2509,9/1/16,1009250,"40.7334745,-73.9950680",SPECIAL,
elevator,9028,9/1/16,2114226,"40.8432805,-73.9202910",ROUTINE,
elevator,9028,9/1/16,1045571,"40.7635142,-73.9567418",ROUTINE,
elevator,9028,9/1/16,1044931,"40.7693510,-73.9552690",ROUTINE,
elevator,2666,9/1/16,2006567,"40.8161360,-73.8856480",COMPLAINT,
elevator,2583,9/1/16,4005065,"40.7505696,-73.9423033",SPECIAL,
elevator,9028,9/1/16,5121202,"40.5790090,-74.1584790",ROUTINE,
elevator,9028,9/1/16,5121203,"40.5790233,-74.1584952",ROUTINE,
elevator,9028,9/1/16,5121204,"40.5786535,-74.1590754",ROUTINE,
elevator,9028,9/1/16,5121201,"40.5801195,-74.1575015",ROUTINE,
elevator,9028,9/1/16,5090787,"40.5814991,-74.1560271",ROUTINE,
elevator,2666,9/1/16,2010155,"40.8427381,-73.8869307",COMPLAINT,
elevator,9028,9/1/16,1044925,"40.7704044,-73.9566176",ROUTINE,
elevator,200,9/1/16,3398446,"40.7015171,-73.9955862",SPECIAL,
elevator,2687,9/1/16,3329837,"40.6928604,-73.9606253",COMPLAINT,
elevator,9027,9/1/16,3325698,"40.7030869,-73.9136900",ROUTINE,
elevator,9028,9/1/16,1045192,"40.7717035,-73.9556988",ROUTINE,
elevator,2687,9/1/16,3056589,"40.6857440,-73.9562450",COMPLAINT,
elevator,9028,9/1/16,3118783,"40.6409499,-73.9620789",ROUTINE,
elevator,9028,9/1/16,1045264,"40.7728832,-73.9545434",ROUTINE,
violation,1995,9/1/16,3023674,C,,
violation,2724,9/1/16,4436451,PA,,
violation,2389,9/1/16,3329423,C,,
ecb,2695,9/1/16,1062763,"40.8341780,-73.9417570",CONSTRUCTION,
ecb,2679,9/1/16,3072114,"40.7026628,-73.9279100",CONSTRUCTION,
ecb,2775,9/1/16,3398687,"40.6560924,-74.0074537",CONSTRUCTION,
ecb,2775,9/1/16,3398687,"40.6565307,-74.0082243",CONSTRUCTION,
ecb,2550,9/1/16,3330686,"40.6716897,-73.9515541",CONSTRUCTION,
ecb,2695,9/1/16,1062763,"40.8341864,-73.9417487",CONSTRUCTION,
ecb,2550,9/1/16,3032236,"40.6715033,-73.9512686",CONSTRUCTION,
ecb,2271,9/1/16,1007574,"40.7241434,-73.9982575",CONSTRUCTION,
ecb,2294,9/1/16,2012644,"40.8456000,-73.8886930",CONSTRUCTION,
ecb,2294,9/1/16,2012644,"40.8456000,-73.8886930",PLUMBING,
ecb,2294,9/1/16,2012644,"40.8456000,-73.8886930",BOILER,
ecb,2686,9/1/16,1063000,"40.8407166,-73.9375362",ELECTRICAL,
ecb,2570,9/1/16,4443469,"40.7542956,-73.8318571",CONSTRUCTION,
ecb,2664,9/1/16,4443469,"40.7542956,-73.8318571",CONSTRUCTION,
ecb,2678,9/1/16,4443469,"40.7542956,-73.8318571",ELECTRICAL,
ecb,2570,9/1/16,4535286,"40.7545547,-73.8316088",CONSTRUCTION,
ecb,2678,9/1/16,4535286,"40.7545547,-73.8316088",ELECTRICAL,
ecb,2570,9/1/16,4039157,"40.7459180,-73.8737310",CONSTRUCTION,
ecb,2664,9/1/16,4039157,"40.7459180,-73.8737310",CONSTRUCTION,
ecb,2664,9/1/16,4039157,"40.7459180,-73.8737310",PLUMBING,
ecb,2678,9/1/16,4039157,"40.7459180,-73.8737310",ELECTRICAL,
ecb,2669,9/1/16,1009381,"40.7347275,-73.9931265",CONSTRUCTION,
ecb,2283,9/1/16,1031405,"40.7860050,-73.9702760",CONSTRUCTION,
ecb,2647,9/1/16,4271094,"40.6708990,-73.7682500",CONSTRUCTION,
ecb,2666,9/1/16,2010155,"40.8427381,-73.8869307",ELEVATOR,
ecb,2554,9/1/16,1082848,"40.7300325,-73.9751882",SIGNS,
