building,counts
50-33 BRDWAY,1
161-06 46 AV,1
563 SENECA AV,1
31-75 29 ST,1
95-16 QUEENS BLVD,1
115-43 227 ST,1
109-15 JAMAICA AV,1
89-34 162 ST,1
42-05 FRANCIS LEWIS BLVD,1
46-08 28 AV,1
42468 5 AV,1
43-57 UNION ST,1
134-35 33 AV,1
81-03 COWLES COURT,1
39-11 QUEENS BLVD,1
64-24 ROOSEVELT AV,1
140-16 34 AV,1
97-07 HORACE HARDING EXP,1
7-04 166 ST,1
30-50 WHITESTONE EP SRW,1
66-83 70 ST,1
31-10 48 AV,1
27-16 14 ST,1
39-65 51 ST,1
82-30 235 ST,1
14-15 MOTT AV,1
216-10 7 AV AV,1
248-17 89 AV,1
136-21 41 AV,1
21-11 44 AV,1
60-23 53 ST,1
139-87 35 AV,1
94-15 86 ST,1
138-40 91 AV,1
144-44 SANFORD AV,1
8449 168 ST,1
88-50 165 ST,1
69-29 TROTTING COURSE LANE,1
30-50 WHITESTONE EXPRESSWAY SR W,1
106-38 156 ST,1
5-14 51 AV,1
246-15 THORNHILL AV,1
193-02 NORTHERN BLVD,1
18-28 GEORGE ST,1
133-51 37 AV,1
100-26 6 AV RD,1
50-10 BRDWAY,1
133-54 41 AV,1
147-33 15 RD,1
95-23 112 ST,1
40-52 75 ST,1
170-49 CEDARCROGT RD,1
49-14 39 AV,1
150-40 77 RD,1
199-01 113 AV,1
121-10 153 ST,1
116-04 109 AV,1
30-11 92 ST,1
131-29 SANFORD AV,1
184-08 JAMAICA AV,1
23-20 BELL BLVD,1
48-11 48 AV,1
41-11 CRESCENT ST,1
63-10 10 AV ST,1
1871 HARMAN ST,1
131-13 LIBERTY AV,1
6-07 150 PL,1
74-45 YELLOWSTONE BL,1
32-11 112 PL,1
33-31 87 ST,1
30-10 STARR AV,1
89-21 169 ST,1
39-60 52 ST,1
32-50 104 ST,1
19-57 49 ST,1
45-15 40 ST,1
32-20 NORTHERN BLVD,1
31-70 COLLEGE POINT BLVD,1
114-37 INWOOD ST,1
45-02 JUNCTION BLVD,1
60-15 WOODSIDE AV,1
92-11 242 ST,1
268-05 76 AV,1
9-02 38 AV,1
24-28 JACKSON AV,1
34-48 81 ST,1
175-35 148 RD,1
142-21 FRANKLIN AV,1
116-21 147 ST,1
108-29 70 AV,1
49-29 METROPOLITAN AV,1
207-12 JAMAICA AV,1
97-08 SPRINGFIELD BLVD,1
73-03 BELL BLVD,1
44-65 KISSENA BLVD,1
25-45 23 ST,1
90-11 56 AV,1
163-10 NORTHERN BLVD,1
153-03 33 AV,1
93-22 43 AV,1
86-50 DONGAN AV,1
139-47 86 AV,1
94-37 56 AV,1
62-05 84 ST,1
112-37 ROOSEVELT AV,1
164-14 115 AV,1
151-40 88 ST,1
31-90 140 ST,1
93-01 211 ST,1
111-01 212 ST,1
104-70 QUEENS BLVD,1
135-24 128 ST,1
90-33 75 ST,1
97-13 134 ST,1
43-21 VAN DAM ST,1
102-10 QUEENS BLVD,1
85-10 151 AV,1
21-51 28 ST,1
32-06 QUEENS BLVD,1
202-02 34 AV,1
40-70 DELONG ST,1
13636 39 AV,1
63-35 WETHEROLE ST,1
167-28 109 RD,1
135-23 82 AV,1
188-08 MANGIN AV,1
111-22 143 ST,1
162-31 9 AV,1
44-30 DOUGLASTON PKWAY,1
259 BEACH 116 ST,1
115-19 MAYFAIR RD,1
149-15 NORTHERN BLVD,1
105-38 63 DRIVE,1
46-27 66 ST,1
57-27 57 DRIVE,1
31-22 UNION ST,1
26-25 141 ST,1
157-05 CROSSBAY BLVD,1
41-20 39 ST,1
37-28 30 ST,1
121-14 LIBERTY AV,1
101-28 108 ST,1
140-30 BEECH AV,1
10 WOODWARD AV,1
41-22 42ND ST,1
135-54 223 ST,1
93-06 207 ST,1
101-18 39 AV,1
45-60 CENTER BLVD,1
112-24 177 ST,1
110-10 SUTPHIN BLVD,1
61-01 JUNCTION BLVD,1
154-09 146 AV,1
165-11 JAMAICA AV,1
37-09 COLLEGE POINT BLVD,1
37-06 89 ST,1
38-15 216 ST,1
24-46 29 ST,1
54-15 BEACH CHANNEL DRIVE,1
44-22 BEACH CHANNEL DRIVE,1
108-59 DITMARS BLVD,1
143-39 84 DRIVE,1
47-50 41 ST,1
99-05 63 DRIVE,1
58-21 43 AV,1
59-10 QUEENS BLVD,1
47-37 AUSTELL PL,1
43-10 24 ST,1
108-35 173 ST,1
102-36 64 RD,1
23-23 31 AV,1
42-43 147 ST,1
189 BEACH 117 ST,1
79-82 COOPER AV,1
15-00 HAZEN ST,1
56-16 BEACH CHANNEL DRIVE,1
153-06 77 RD,1
42-16 162 ST,1
119-49 UNION TURNPIKE,1
869 CYPRESS AV,1
45-36 39 PL,1
164-01 FOCH BLVD,1
86-71 77 ST,1
178-08 CROYDON RD,1
19-02 42 ST,1
110-02 ASTORIA BLVD,1
178-01 WEXFORD TERRACE,1
140-40 BEECH AV,1
132-18 41 AV,1
115-12 133 ST,1
45-02 36 ST,1
99-21 67 RD,1
35-16 BELL BLVD,1
118 BEACH 219 ST,1
157-27 83 ST,1
47-20 4 AV ST,1
86-10 ROOSEVELT AV,1
88-10 175 ST,1
34-05 12 ST,1
203-19 28 AV,1
32-54 104 ST,1
37-37 8 AV ST,1
94-51 44 AV,1
118-37 GUY R BREWER BLVD,1
146-01 PARSONS BLVD,1
155-22 COHANCY ST,1
84-44 129 ST,1
36-02 34 ST,1
166-05 MERRICK BLVD,1
202-06 116 AV,1
82-46 LEFFERTS BLVD,1
130-17 VANWYCK EXPRESSWAY SR EAS,1
107-11 JAMAICA AV,1
83-08 BRDWAY,1
42-89 HAMPTON ST,1
23-24 BRDWAY,1
124-12 101 AV,1
62-64 SAUNDERS ST,1
84-29 155 AV,1
31-87 STEINWAY ST,1
188- 28 LINDEN BLVD,1
23-10 BRIDGE PLAZA,1
49-01 LAUREL HILL BLVD,1
42-30 ITHACA ST,1
193-25 JAMAICA AV,1
87-20 175 ST,1
143-20 185 ST,1
167-36 109 RD,1
144-69 BARCLAY AV,1
112-41 72 RD,1
127-21 95 AV,1
210-12 NORTHERN BLVD,1
18-33 17 RD,1
132-49 1/2 41 AV,1
50-05 43 AV,1
145-13 TUSKEGEE AIRMEN WAY,1
183 BEACH 25 ST,1
32-08 UNION ST,1
88-29 155 AV,1
73-51 BELL BLVD,1
73-1 41 AV,1
104-04 101 AV,1
119-41 SUTPHIN BLVD,1
108-38 63 RD,1
14-17 31 AV,1
222-89 BRADDOCK AV,1
93-29 170 ST,1
105-06 JAMAICA AV,1
1776 DE KALB AV,1
61-27 CLOVERDALE BLVD,1
69-23 CYPRESS HILLS ST,1
131-09 101 AV,1
44-69 KISSENA BLVD,1
140-26 CHERRY AV,1
39-12 62 ST,1
135-16 ROOSEVELT AV,1
118-09 83 AV,1
88-17 148 ST,1
101-24 115 ST,1
336 C OLD BEACH 88 ST,1
64-15 KISSENA BLVD,1
82-31 VIETOR AV,1
41-48 CRESCENT ST,1
112-06 201 ST,1
430 B 128 ST,1
47-40 21 ST,1
150-17 87 AV,1
40-44 MAIN ST,1
51-49 ALMEDA AV,1
91-33 63 DRIVE,1
62-22 60 AV,1
48-18 43 ST,1
144-55 MELBOURNE AV,1
114-108 228 ST,1
85-66 75 ST,1
23-17 BRDWAY,1
48-34 VAN DAM ST,1
72-32 BRDWAY,1
107-12 37 AV,1
43-12 34 AV,1
30-85 23 ST,1
104-44 124 ST,1
39-16 208 ST,1
153-46 77 AV,1
34-33 90 ST,1
96-19 23 AV,1
26-30 18 ST,1
10-37 46 RD,1
113-15 205 ST,1
143-49 FRANKLIN AV,1
84-31 VAN WYCK EXPRESSWAY,1
18-42 42 ST,1
184-07 WEXFORD TERRACE,1
4415 COLDEN ST,1
44-35 COLDEN ST,1
158-41 84 ST,1
35-22 101 ST,1
114-05 FARMERS BLVD,1
95-20 107 ST,1
40-19 159 ST,1
107-48 GUY R BREWER BLVD,1
94-36 211 ST,1
149-22 183 ST,1
53-01 90 ST,1
142-15 CHERRY AV,1
43-24 37 ST,1
258-15 HILLSIDE AV,1
75-24 BELL BLVD,1
111-25 39 AV,1
53-62 72 ST,1
91-01 146 ST,1
49-16 11 ST,1
81-17 57 AV,1
17-07 HIMROD ST,1
37-91 102 ST,1
42-18 162 ST,1
46-10 61 ST,1
84-45 169 ST,1
40-49 GLEANE ST,1
38-14 31 ST,1
35-05 30 ST,1
99-30 59 AV,1
40-22 MAIN ST,1
167-09 HILLSIDE AV,1
27-10 NEWTOWN AV,1
51-03 VAN DAM ST,1
113-11 JAMAICA AV,1
89-16 238 ST,1
139-15 14 AV,1
22-41 NEW HAV AV,1
39-20 48 AV,1
32-14 87 ST,1
37-06 69 ST,1
46-08 5 ST,1
47-44 3 AV ST,1
44-30 MACNISH ST,1
33-26 92 ST,1
21-30 23 AV,1
105-02 101 AV,1
34-05 80 ST,1
137-38 45 AV,1
613 WOODWARD AV,1
10-12 NAMEOKE ST,1
111-34 127 ST,1
35-55 7 AV ST,1
3102 STEINWAY ST,1
43-09 43 ST,1
30-56 30 ST,1
59-02 QUEENS BLVD,1
14040 34 AV,1
91-50 195 ST,1
187-29 PERTH RD,1
87-64 110 ST,1
97-01 WALTHAM ST,1
33-58 166 ST,1
172-30 133 AV,1
112-25 167 ST,1
59-56 57 RD,1
133-27 129 ST,1
80-03 37 AV,1
127-06 OLD SOUTH RD,1
107-33 155 ST,1
40-45 68 ST,1
108-10 72 AV,1
160-10 CLAUDE AV,1
30-50 WHITESTONE EP SR W,1
39-54 222 ST,1
44-05 MACNISH ST,1
107-08 JAMAICA AV,1
131-10 AVERY AV,1
116-34 141 ST,1
13-21 COLLEGE POINT BLVD,1
33-20 73 ST,1
38-26 28 ST,1
89-40 151 AV,1
180-06 146 AV,1
111-17 157 ST,1
5-35 54 AV,1
46-01 59 ST,1
13682 39 AV,1
87-16 AVON ST,1
57-54 PAGE PL,1
92-17 103 AV,1
44-25 MACNISH ST,1
89-42 135 ST,1
84-41 57 RD,1
134-14 159 ST,1
136-24 MAPLE AV,1
120-20 115 AV,1
14044 34 AV,1
3016 37 ST,1
221-17 NORTHERN BLVD,1
63-51 SAUNDERS ST,1
34-44 82 ST,1
99-45 60 AV,1
187-06 GRAND CENTRL PARKWAY,1
104 -84 165 ST,1
61-09 MADISON ST,1
22-14 40 AV,1
123-26 146 ST,1
321 BEACH 57 ST,1
30-84 38 ST,1
107-43 128 ST,1
20-20 129 ST,1
87-44 125 ST,1
109-44 142 ST,1
211-10 73 AV,1
54-30 BEACH CHANNEL DRIVE,1
81-28 DONGAN AV,1
166-10 POWELLS COVE BLVD,1
10-10 BEACH 20 ST,1
145-04 LAKEWOOD AV,1
117-16 146 ST,1
41-66 72 ST,1
23-41 91 ST,1
151-57 10 AV,1
110-29 72 AV,1
144-20 38 AV,1
113-09 103 AV,1
39-59 48 ST,1
89-25 ELMHURST AV,1
109-20 117 ST,1
137-54 GERANIUM AV,1
74-24 37 AV,1
253-06 HILLSIDE AV,1
147-28 JAMAICA AV,1
36-14 35 ST,1
50-37 NEWTOWN RD,1
13659 37 AV,1
48-12 111 ST,1
45-15 162 ST,1
105-10 66 AV,1
14 WOODWARD AV,1
215-40 JAMAICA AV,1
85-43 75 ST,1
110-48 72 AV,1
37-30 77 ST,1
145-37 24 AV,1
75-15 35 AV,1
144-26 BARCLAY AV,1
142-23 HOOK CREEK BLVD,1
75-44 MAIN ST,1
18-19 FLUSHING AV,1
114-44 148 ST,1
64-24 BOOTH ST,1
JAN-50 50 AV,1
195-06 WOODHULL AV,1
162-10 POWELL COVE BLVD,1
143-26 101 AV,1
124-06 97 AV,1
130-06 ROCKAWAY BLVD,1
151-47 21 AV,1
230-20 LANSING AV,1
43-43 VERNON BLVD,1
142-20 CRONSTON AV,1
36-33 CLEARVIEW EXPRESSWAY,1
149-15 33 AV,1
33-46 92 ST,1
106-16 159 ST,1
69-14 ELIOT AV,1
56-28 HAMILTON PL,1
157-23 89 ST,1
43-21REAR 51 ST,1
39-09 MAIN ST,1
31-49 37 ST,1
198-53 POMPEII AV,1
69-20 QUEENS BLVD,1
69-42 JEWEL AV,1
76-54 176 ST,1
44-10 MACNISH ST,1
153-17 JAMAICA AV,1
40-12 94 ST,1
48-16 46 ST,1
10-01 162 ST,1
26-20 21 ST,1
83-51 118 ST,1
53-01 1 AV ST,1
1687 GATES AV,1
39-88 4 AV ST,1
47-60 34 ST,1
39-58 45 ST,1
43-17 SKILLMAN AV,1
129-07 143 ST,1
47-16 GREENPOINT AV,1
119-02 234 ST,1
147-01 38 AV,1
24-37 49 ST,1
2-27 BORDEN AV,1
75-20 113 ST,1
25-66 12 ST,1
109-05 72 AV,1
32-32 79 ST,1
138-20 31 RD,1
90-47 SPRINGFIELD BLVD,1
134-38 35 AV,1
108-05 7 AV AV,1
47-01 VAN DAM ST,1
50-15 39 ST,1
111-12 NORTHERN BLVD,1
349 BEACH 54 ST,1
114-27 149 ST,1
3711 35 AV,1
20-33 SEAGIRT AV,1
142 BEACH 93 ST,1
1-81 BEACH 116 ST,1
59-34 MADISON ST,1
104-10 SUTTER AV,1
41-02 BELL BLVD,1
13667 ROOSEVELT AV,1
38-18 3 AV ST,1
21-20 34 AV,1
88-38 WOODHAV BLVD,1
87-60 113 ST,1
135-47 124 ST,1
186 BEACH 114 ST,1
10-15 46 AV,1
101-10 FARMERS BLVD,1
87-07 3 AV AV,1
34-40 92 ST,1
21-48 35 ST,1
120-12 95 AV,1
58-53 B 80 ST,1
108-18 QUEENS BLVD,1
21-02 30 RD,1
144-54 SANFORD AV,1
49-18 VERNON BLVD,1
64-85 WETHEROLE ST,1
172-44 133 AV,1
76-39 171 ST,1
43-21REAR QUEENS BLVD,1
110-54 FARMERS BLVD,1
37-30 7 AV ST,1
41-00 43 AV,1
44-01 11 ST,1
134-27 166 PL,1
34-21 107 ST,1
189-26 QUENCER RD,1
112-03 JAMAICA AV,1
1960 41 ST,1
84-20 153 AV,1
108-41 GUY R BREWER BLVD,1
134-13 HAWTREE ST,1
90-46 181 ST,1
166-41 POWELL COVE BLVD,1
20-53 18 ST,1
213-02 75 AV,1
13-02 REDFERN AV,1
147-37 BEECH AV,1
26-15 PARSONS BLVD,1
108-14 68 DRIVE,1
10-25 46 AV,1
49-28 106 ST,1
81-11 57 AV,1
183-20 DUNLOP AV,1
172-35 BAISLEY BLVD,1
29-28 29 ST,1
82-28 GRAND AV,1
42-14 162 ST,1
30-89 38 ST,1
43-06 63 ST,1
34-27 79 ST,1
42-24 ITHACA ST,1
34-27 MURRAY ST,1
82-15 35 AV,1
108-01 NORTHERN BLVD,1
169-01 HILLSIDE AV,1
143-38 37 AV,1
120-13 101 AV,1
162-11 JAMAICA AV,1
14-29 PEARL ST,1
66-56 FOREST AV,1
141-30 8 AV RD,1
183-24 140 AV,1
137-58 GERANIUM AV,1
41-15 5 AV ST,1
81-15 35 AV,1
30-94 CRESCENT ST,1
154-10 CROSS ISLAND PARKWAY SR S,1
110-45 156 ST,1
2 BEACH 220 ST,1
130-18 148 ST,1
87-49 124 ST,1
41-20 159 ST,1
47-05 45 ST,1
147-37 97 AV,1
24-20 PARSONS BLVD,1
29-22 NORTHERN BLVD,1
90-29 VAN WYCK EXPWAY,1
141-16 84 DRIVE,1
71-77 159 ST,1
223-42 HEMPSTEAD AV,1
31-38 137 ST,1
41-02 41 ST,1
33-27 9 ST,1
83-20 60 AV,1
172-20 133 AV,1
43-18 41 ST,1
118-42 201 PL,1
141-47 71 AV,1
111-23 76 RD,1
108-53 62 DRIVE,1
23-22 30 AV,1
32-23 90 ST,1
85-15 139 ST,1
31-10 37 AV,1
92-04 70 AV,1
71-05 GRAND AV,1
36-19 167 ST,1
686 HIGHLAND PL,1
85-15 BEACH 84 ST,1
152-11 UNION TURNPIKE,1
36-04 34 ST,1
35-39 37 ST,1
75-23 113 ST,1
124-05 ROCKAWAY BLVD,1
150-11 24 RD,1
113-10 CORONA AV,1
20-45 SEAGIRT AV,1
213-05 75 AV,1
2-25 147 ST,1
408 BEACH 69 ST,1
20-05 128 ST,1
64-25 CENTRAL AV,1
35-20 167 ST,1
57-12 136 ST,1
249-11 147 RD,1
82-45 248 ST,1
13-10 111 ST,1
33-44 JUNCTION BLVD,1
3788 REVIEW AV,1
150-12 ROOSEVELT AV,1
102-20 6 AV DRIVE,1
83-34 LEFFERTS BLVD,1
64-42 KISSENA BLVD,1
10-12 46 RD,1
154-33 11 AV,1
3-09 121 ST,1
23-10 30 AV,1
89-65 212 PL,1
76-16 46 AV,1
61-21 138 ST,1
211-02 73 AV,1
131-38 SANFORD AV,1
71-35 66 RD,1
31-21 54 ST,1
59-21 58 RD,1
29-11 39 AV,1
32-30 70 ST,1
54-33 101 ST,1
43-09 147 ST,1
89-00 VAN WYCK EXPRESSWAY,1
35-64 81 ST,1
145-15 33 AV,1
170-04 170 ST,1
141-10 82 DRIVE,1
42-13 MAIN ST,1
145-68 228 ST,1
212-12 73 AV,1
36-44 MAIN ST,1
84-50 AUSTIN ST,1
104-11 NORTHERN BLVD,1
146-10 45 AV,1
172 BEACH 127 ST,1
90-39 53 AV,1
23-08 30 AV,1
150 51 AV,1
134-04 109 AV,1
5-49 47 RD,1
67-29 SPRINGFIELD BLVD,1
94-54 LEFFERTS BLVD,1
69-17 38 AV,1
134-07 87 AV,1
137-38 NORTHERN BLVD,1
105-38 64 RD,1
150-10 79 AV,1
167-07 29 AV,1
103-31 LEFFERTS BLVD,1
184-08 69 AV,1
65-02 60 PL,1
8510 ASTORIA BLVD,1
120-47 SUNRISE COURT,1
172-25 JAMAICA AV,1
26-16 UNION ST,1
34-10 94 ST,1
31-09 BRDWAY,1
12-13 NEILSON ST,1
146-44 LAKEWOOD AV,1
86-15 37 AV,1
10-56 NEILSON ST,1
134-40 CHERRY AV,1
98-04 METROPOLITAN AV,1
70-03 60 ST,1
45-38A VERNON BLVD,1
528 BEACH 128 ST,1
103-37 98 ST,1
31-62 51 ST,1
15-17 126 ST,1
147-02 LIBERTY AV,1
203-01 35 AV,1
91-50 191 ST,1
89-30 135 ST,1
89-12 199 ST,1
93-34 212 ST,1
240-15 144 AV,1
21-77 31 ST,1
21-10 44 DRIVE,1
32-02 ASTORIA BLVD,1
97-24 63 RD,1
105-09 JAMAICA AV,1
90-01 56 AV,1
28-05 33 ST,1
8-02 HICKSVILLE RD,1
55-30 46 ST,1
90-26 212 ST,1
23-25 31 AV,1
109-19 167 ST,1
40-20 69 ST,1
35-28 153 ST,1
71-59 160 ST,1
110-36 157 ST,1
114-52 130 ST,1
228-11 49 RD,1
33-17 GREENPOINT AV,1
162-31 CROSS BAY BLVD,1
27-04 HOYT AV SOUTH,1
130-18 90 AV,1
133-37 76 ST,1
41-05 149 PL,1
49-03 CLOVERDALE BLVD,1
85-01 66 AV,1
65-70 AUSTIN ST,1
231 B 29 ST,1
47-09 SKILLMAN AV,1
37-45 24 ST,1
48-11 190 ST,1
72-20 ROOSEVELT AV,1
35-36 FARRINGTON ST,1
154-21 SOUTH RD,1
58-47 FRANCIS LEWIS BLV,1
164-03 89 AV,1
159-01 59 AV,1
10-19 IRVING AV,1
30-81 STEINWAY ST,1
214-41 42 AV,1
40-09 29 ST,1
223-14 114 RD,1
67-39 CLYDE ST,1
100-05 91 AV,1
97-05 50 AV,1
88-09 NORTHERN BLVD,1
145-73 226 ST,1
43-09 47 AV,1
8508 ASTORIA BLVD,1
38-18 31 ST,1
86-88 PINTO ST,1
63-20 99 ST,1
24-16 32 ST,1
85-15 MAIN ST,1
171-16 104 AV,1
172-33 BAISLEY BLVD,1
39-52 46 ST,1
69-12 FRESH POND RD,1
98 144 ST,1
87-46 CHELSEA ST,1
42-15 LAYTON ST,1
149-17 SANFORD AV,1
13681 ROOSEVELT AV,1
116-30 GUY R BREWER BLVD,1
41-05 74 ST,1
33-38 PARSONS BLVD,1
179-33 143 AV,1
33-18 99 ST,1
23-06 21 ST,1
140-01 HOLLY AV,1
142-35 58 RD,1
222-15 56 AV,1
110-18 SUTPHIN BLVD,1
164-14 109 AV,1
150-26 14 AV,1
153-10 JAMAICA AV,1
63-36 WOODHAV BLVD,1
40-15 BELL BLVD,1
34-15 30 AV,1
22-04 PARSONS BLVD,1
1869 MADISON ST,1
211-07 46 AV,1
255-01 HILLSIDE AV,1
133-04 41 AV,1
92-39 214 ST,1
27-32 14 ST,1
32-20 89 ST,1
88-19 161 ST,1
10-61 JACKSON AV,1
95-12 132 ST,1
89-02 135 ST,1
62-90 WOODHAV BLVD,1
130-02 14 AV,1
432 BEACH 130 ST,1
24-60 32 ST,1
155-02 90 AV,1
89-17 120 ST,1
206-07 48 AV,1
61-42 188 ST,1
140-26 FRANKLIN AV,1
9-15 166 ST,1
101-05 LEFFERTS BLVD,1
32-16 23 ST,1
214 BEACH 96 ST,1
168-42 88 AV,1
176-32 KILDARE RD,1
111-56 76 DR,1
54-14 111 ST,1
75-01 260 ST,1
252-20 NORTHERN BLVD,1
50-21 70 ST,1
206-02 FRANCIS LEWIS BLVD,1
31-27 137 ST,1
160-31 121 AV,1
35-34 162 ST,1
1728 BLEECKER ST,1
117-11 115 AV,1
35-39 92 ST,1
58-04 MAIN ST,1
84-10 15 AV AV,1
61-20 GRAND CENTRAL PKW,1
95-28 222 ST,1
99-31 66 AV,1
83-11 243 ST,1
146-15 SOUTH RD,1
1616 GEORGE ST,1
33-09 QUEENS BLVD,1
30-59 38 ST,1
206-23 RICHLAND AV,1
116-51 FARMERS BLVD,1
67-40 173 ST,1
88-27 173 ST,1
55-27 MYRTLE AV,1
25-12 UNION ST,1
104-14 130 ST,1
70-26 166 ST,1
43-34 49 ST,1
110-20 64 AV,1
19-10 PARSONS BLVD,1
99-04 57 AV,1
172-27 BAISLEY BLVD,1
91-21 QUEENS BLVD,1
86-77 WINCHESTER BLVD,1
94-23 54 AV,1
20-29 SEAGIRT BLVD,1
75-06 WOODSIDE AV,1
125-10 QUEENS BLVD,1
84-06 109 ST,1
117-04 JAMAICA AV,1
235-21 KNOLLWOOD AV,1
24-35 87 ST,1
150-43 14 AV,1
56-17 58 ST,1
114-27 INWOOD ST,1
65-65 BOOTH ST,1
147-25 88 AV,1
241-11 149 AV,1
41-79 84 RD,1
31-74 29 ST,1
219-13 137 RD,1
4105 31 AV,1
249-36 51 AV,1
172-12 133 AV,1
30-59 31 ST,1
144-25 JAMAICA AV,1
54-22 BEACH CHANNEL DRIVE,1
164-40 HILLSIDE AV,1
15827 VERNON BLVD,1
23-37 31 RD,1
25-27 46 ST,1
19-02 WHITESTONE EXPRESSWAY,1
12-50 REDFERN AV,1
83-30 98 ST,1
134-01 20 AV,1
83-60 VIETOR AV,1
46-65 55 AV,1
37-57 87 ST,1
89-56 162 ST,1
35-37 36 ST,1
90-16 55 AV,1
104-59 47 AV,1
40-40 75 ST,1
39-89 50 ST,1
33-24 93 ST,1
176-09 133 AV,1
2-32 BEACH 133 ST,1
39-21 108 ST,1
88-05 247 ST,1
210-16 NORTHERN BLVD,1
37-06 36 ST,1
55-30 98 PL,1
105-01 NORTHERN BLVD,1
212-04 75 AV,1
35-49 7 AV ST,1
45-29 ROBINSON ST,1
114-05 17 AV ST,1
85-44 54 AV,1
90-52 198 ST,1
38-11 MAIN ST,1
63-36 110 ST,1
216-10 47 AV,1
36-21 REVIEW AV,1
117-10 ROCKAWAY BLVD,1
30-83 23 ST,1
47-15 43 AV,1
114-02 15 AV,1
141-12 LABURNAM AV,1
62-40 WOODHAV BLVD,1
62-02 60 PL,1
221-38 111 AV,1
73-11 BELL BLVD,1
129-20 31 AV,1
249-26 NORTHERN BLVD,1
43-23 ITHACA ST,1
256-13 JAMAICA AV,1
184-15 AVON RD,1
30-28 85 ST,1
1707 HIMROD ST,1
51-10 ALMEDA AV,1
247-39 JAMAICA AV,1
20-41 41 ST,1
43-34 11 ST,1
91-20 23 AV,1
21-10 34 AV,1
91-37 222 ST,1
170-34 130 AV,1
21-15 34 AV,1
54-19 MYRTLE AV,1
58-04 78 AV,1
88-07 FRANCIS LEWIS BLVD,1
48-24 63 ST,1
86-15 AVA PL,1
190 BEACH 116 ST,1
170-10 CEDARCROFT RD,1
95-41 111 ST,1
46-11 88 ST,1
24-83 47 ST,1
114-32 FARMERS BLVD,1
31-09 28 AV,1
144-39 230 ST,1
251-07 NORTHERN BLVD,1
37-08 UNION ST,1
41-09 NATIONAL ST,1
87-46 168 PL,1
17-34 STANHOPE ST,1
70-01 52 AV,1
37-41 82 ST,1
235-26 BAYVIEW AV,1
216-18 38 AV,1
114-69 210 ST,1
225-34 MURDOCK AV,1
4260 MAIN ST,1
11-10 BEACH CHANNEL DRIVE,1
73-18 160 ST,1
108-11 48 AV,1
131-27 FOWLER AV,1
34-14 81 ST,1
62-36 GRAND CENTRAL PARKWAY,1
47-09 43 AV,1
47-15 40 ST,1
107-14 LIVERPOOL ST,1
85-15 120 ST,1
221-62 91 AV,1
95-16 107 ST,1
69-20 JUNIPER VALLEY RD,1
92-40 QUEENS BLVD,1
88-71 RANSOM ST,1
76-14 WOODSIDE AV,1
174-21 69 AV,1
117-04 164 ST,1
200-24 45 RD,1
176-05 90 AV,1
75-68 187 ST,1
21-50 44 DRIVE,1
240-32 149 AV,1
90-65 176 ST,1
42-05 LAYTON ST,1
141-29 PERSHING CRESCENT,1
144 B 127 ST,1
110-18 198 ST,1
853 SENECA AV,1
107-22 122 ST,1
103-41 104 ST,1
105-37 64 AV,1
92-03 183 ST,1
43-72 BOWNE ST,1
39-65 46 ST,1
41-02 10 ST,1
100-01 NORTHERN BLVD,1
91-35 195 ST,1
35-05 21 ST,1
43-42 37 ST,1
181-22 93 AV,1
133-35 ROOSEVELT AV,1
188 -30 LINDEN BLVD,1
35-44 75 ST,1
69-75 181 ST,1
42-26 147 ST,1
134-14 FRANKLIN AV,1
219-14 40 AV,1
35-15 FARRINGTON ST,1
43-24 ROBINSON ST,1
35-01 LEAVITT ST,1
13-15 37 AV,1
100-43 207 ST,1
2553 76 ST,1
113-11 198 ST,1
32-53 103 ST,1
81-10 ROCKAWAY BEACH BLVD,1
25-34 31 ST,1
146-21 JAMAICA AV,1
115-19 134 ST,1
50-16 96 ST,1
162-14 109 AV,1
138-10 77 AV,1
111-45 76 DR,1
34-41 77 ST,1
166-25 12 AV,1
107-59 114 ST,1
108-17 72 AV,1
168-43 JAMAICA AV,1
106-24 159 ST,1
35-16 LINDEN PL,1
189-32 45 AV,1
71-44 YELLOWSTONE BLVD,1
221-73 91 RD,1
144-63 176 ST,1
75-58 196 ST,1
243-50 CANEY RD,1
111-12 JAMAICA AV,1
5702 PARSONS BLVD,1
67-12 164 ST,1
87-38 126 ST,1
34-21 21 ST,1
160-11 WILLETS POINT BLVD,1
1704 MADISON ST,1
61-36 220 ST,1
45-26 220 PL,1
22-14 ASTORIA BLVD,1
1-87 BEACH 142 ST,1
148-27 GUY R BREWER BLVD,1
65-45 YELLOWSTONE BLVD,1
311 B 85 ST,1
88-15 QUEENS BLVD,1
125-16 83 DRIVE,1
33-39 80 ST,1
34-35 REVIEW AV,1
183-22 144 AV,1
61-41 156 ST,1
23-18 31 ST,1
33-29 71 ST,1
87-10 149 AV,1
138-14 BROOKVILLE BLVD,1
94-40 42 AV,1
14-02 27 AV,1
149-41 18 AV,1
71-15 BEACH CHANNEL DRIVE,1
45-35 46 ST,1
163 BEACH 95 ST,1
211-05 75 AV,1
25-54 CRESCENT ST,1
166-21 67 AV,1
59-28 68 RD,1
26-46 2 ST,1
61-25 WOODSIDE AV,1
30-02 REVIEW AV,1
92-61 165 ST,1
18-36 42 ST,1
20-35 SEAGIRT AV,1
133-27 SANFORD AV,1
254-04 W END DRIVE,1
13987 35 AV,1
112-12 LIBERTY AV,1
